# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=970.078
# build=Aug  3 2026 01:07:40
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
4730,970.080,33.83,-0.018,0.107,-0.92,1,0
4755,970.040,33.83,0.328,0.141,-0.64,1,0
4780,970.050,33.83,0.240,0.152,-0.51,1,0
4805,970.060,33.83,0.156,0.143,-0.49,1,0
4830,970.060,33.83,0.156,0.136,-0.47,1,0
4855,970.010,33.83,0.587,0.232,-0.02,1,0
4880,970.050,33.83,0.240,0.233,-0.01,1,0
4905,970.060,33.84,0.156,0.217,-0.07,1,0
4930,970.050,33.83,0.240,0.220,-0.05,1,0
4955,970.020,33.83,0.499,0.274,0.14,1,0
4980,970.060,33.84,0.156,0.255,0.06,1,0
5005,970.060,33.84,0.156,0.238,0.01,1,0
5030,970.060,33.84,0.156,0.224,-0.04,1,0
5055,970.090,33.84,-0.103,0.167,-0.20,1,0
5080,970.070,33.84,0.069,0.147,-0.24,1,0
5105,970.080,33.84,-0.018,0.116,-0.31,1,0
5130,970.050,33.84,0.240,0.128,-0.26,1,0
5155,970.030,33.84,0.415,0.165,-0.15,1,0
5180,970.060,33.84,0.156,0.161,-0.15,1,0
5205,970.030,33.84,0.415,0.193,-0.07,1,0
5230,970.100,33.84,-0.190,0.140,-0.18,1,0
5255,970.030,33.84,0.415,0.171,-0.11,1,0
5280,970.120,33.84,-0.362,0.102,-0.24,1,0
5305,970.050,33.84,0.240,0.113,-0.21,1,0
5330,970.050,33.85,0.240,0.124,-0.18,1,0
5355,970.050,33.84,0.240,0.134,-0.15,1,0
5380,970.040,33.85,0.328,0.152,-0.11,1,0
5405,970.040,33.84,0.328,0.169,-0.08,1,0
5430,970.050,33.84,0.240,0.175,-0.06,1,0
5455,970.090,33.85,-0.103,0.145,-0.11,1,0
5480,970.070,33.85,0.069,0.134,-0.12,1,0
5505,970.070,33.85,0.069,0.125,-0.13,1,0
5530,970.040,33.85,0.328,0.142,-0.10,1,0
5555,970.060,33.85,0.156,0.141,-0.10,1,0
5580,970.080,33.85,-0.018,0.124,-0.12,1,0
5605,970.070,33.85,0.069,0.116,-0.13,1,0
5630,970.050,33.85,0.240,0.124,-0.11,1,0
5655,970.060,33.85,0.156,0.124,-0.11,1,0
5680,970.040,33.85,0.328,0.139,-0.08,1,0
5705,970.050,33.85,0.240,0.146,-0.07,1,0
5730,970.060,33.85,0.156,0.145,-0.07,1,0
5755,970.040,33.85,0.328,0.158,-0.05,1,0
5780,970.050,33.85,0.240,0.163,-0.04,1,0
5805,970.040,33.85,0.328,0.175,-0.03,1,0
5830,970.040,33.85,0.328,0.186,-0.01,1,0
5855,970.060,33.85,0.156,0.183,-0.02,1,0
5880,970.090,33.85,-0.103,0.162,-0.04,1,0
5905,970.040,33.85,0.328,0.173,-0.03,1,0
5930,970.040,33.85,0.328,0.183,-0.02,1,0
5955,970.100,33.85,-0.190,0.157,-0.04,1,0
5980,970.040,33.85,0.328,0.168,-0.03,1,0
6005,970.090,33.85,-0.103,0.149,-0.05,1,0
6030,970.050,33.85,0.240,0.154,-0.04,1,0
6055,970.060,33.85,0.156,0.153,-0.04,1,0
6080,970.070,33.85,0.069,0.146,-0.05,1,0
6105,970.070,33.85,0.069,0.140,-0.05,1,0
6130,970.080,33.86,-0.018,0.129,-0.06,1,0
6155,970.060,33.86,0.156,0.129,-0.06,1,0
6180,970.080,33.85,-0.018,0.119,-0.07,1,0
6205,970.060,33.85,0.156,0.119,-0.07,1,0
6230,970.050,33.86,0.240,0.125,-0.06,1,0
6255,970.080,33.86,-0.018,0.115,-0.07,1,0
6280,970.090,33.86,-0.103,0.101,-0.08,1,0
6305,970.070,33.86,0.069,0.098,-0.08,1,0
6330,970.040,33.86,0.328,0.108,-0.07,1,0
6355,970.030,33.86,0.415,0.123,-0.06,1,0
6380,970.070,33.86,0.069,0.119,-0.06,1,0
6405,970.050,33.86,0.240,0.124,-0.05,1,0
6430,970.030,33.86,0.415,0.138,-0.04,1,0
6455,970.050,33.86,0.240,0.143,-0.04,1,0
6480,970.020,33.86,0.499,0.160,-0.02,1,0
6505,970.070,33.86,0.069,0.155,-0.02,1,0
6530,970.060,33.86,0.156,0.154,-0.02,1,0
6555,970.070,33.86,0.069,0.150,-0.03,1,0
6580,970.070,33.86,0.069,0.145,-0.03,1,0
6605,970.060,33.86,0.156,0.145,-0.03,1,0
6630,970.040,33.86,0.328,0.153,-0.02,1,0
6655,970.070,33.86,0.069,0.148,-0.03,1,0
6680,970.050,33.86,0.240,0.152,-0.02,1,0
6705,970.070,33.86,0.069,0.147,-0.03,1,0
6730,970.080,33.86,-0.018,0.139,-0.03,1,0
6755,970.060,33.86,0.156,0.139,-0.03,1,0
6780,970.070,33.86,0.069,0.135,-0.03,1,0
6805,970.080,33.86,-0.018,0.128,-0.04,1,0
6830,970.080,33.86,-0.018,0.121,-0.04,1,0
6855,970.040,33.86,0.328,0.128,-0.04,1,0
6880,970.050,33.86,0.240,0.132,-0.03,1,0
6905,970.050,33.86,0.240,0.136,-0.03,1,0
6930,970.060,33.86,0.156,0.136,-0.03,1,0
6955,970.050,33.86,0.240,0.140,-0.03,1,0
6980,970.080,33.86,-0.018,0.133,-0.03,1,0
7005,970.070,33.86,0.069,0.129,-0.03,1,0
7030,970.050,33.86,0.240,0.133,-0.03,1,0
7055,970.070,33.86,0.069,0.130,-0.03,1,0
7080,970.080,33.86,-0.018,0.123,-0.03,1,0
7105,970.060,33.86,0.156,0.124,-0.03,1,0
7130,970.060,33.86,0.156,0.124,-0.03,1,0
7155,970.070,33.86,0.069,0.121,-0.03,1,0
7180,970.040,33.86,0.328,0.128,-0.03,1,0
7205,970.060,33.86,0.156,0.128,-0.03,1,0
7230,970.090,33.86,-0.103,0.119,-0.03,1,0
7255,970.060,33.86,0.156,0.120,-0.03,1,0
7280,970.050,33.86,0.240,0.123,-0.03,1,0
7305,970.030,33.86,0.415,0.133,-0.02,1,0
7330,970.040,33.87,0.328,0.139,-0.02,1,0
7355,970.080,33.86,-0.018,0.133,-0.02,1,0
7380,970.060,33.86,0.156,0.134,-0.02,1,0
7405,970.060,33.86,0.156,0.134,-0.02,1,0
7430,970.100,33.86,-0.190,0.122,-0.03,1,0
7455,970.050,33.87,0.240,0.125,-0.03,1,0
7480,970.020,33.86,0.499,0.137,-0.02,1,0
7505,970.080,33.86,-0.018,0.132,-0.02,1,0
7530,970.060,33.86,0.156,0.132,-0.02,1,0
7555,970.070,33.87,0.069,0.129,-0.02,1,0
7580,970.080,33.86,-0.018,0.124,-0.03,1,0
7605,970.060,33.87,0.156,0.124,-0.03,1,0
7630,970.070,33.86,0.069,0.122,-0.03,1,0
7655,970.050,33.86,0.240,0.125,-0.02,1,0
7680,970.060,33.86,0.156,0.125,-0.02,1,0
7705,970.060,33.87,0.156,0.126,-0.02,1,0
7730,970.040,33.86,0.328,0.132,-0.02,1,0
7755,970.040,33.86,0.328,0.137,-0.02,1,0
7780,970.080,33.86,-0.018,0.132,-0.02,1,0
7805,970.110,33.86,-0.275,0.119,-0.03,1,0
7830,970.010,33.87,0.587,0.133,-0.02,1,0
7855,970.050,33.86,0.240,0.135,-0.02,1,0
7880,970.060,33.87,0.156,0.136,-0.02,1,0
7905,970.040,33.86,0.328,0.141,-0.01,1,0
7930,970.060,33.87,0.156,0.141,-0.01,1,0
7955,970.070,33.86,0.069,0.139,-0.02,1,0
7980,970.080,33.87,-0.018,0.134,-0.02,1,0
8005,970.050,33.86,0.240,0.136,-0.02,1,0
8030,970.070,33.86,0.069,0.134,-0.02,1,0
8055,970.070,33.86,0.069,0.132,-0.02,1,0
8080,970.070,33.87,0.069,0.129,-0.02,1,0
8105,970.050,33.86,0.240,0.132,-0.02,1,0
8130,970.060,33.86,0.156,0.132,-0.02,1,0
8155,970.050,33.87,0.240,0.135,-0.02,1,0
8180,970.040,33.87,0.328,0.140,-0.01,1,0
8205,970.060,33.87,0.156,0.140,-0.01,1,0
8230,970.030,33.87,0.415,0.147,-0.01,1,0
8255,970.080,33.87,-0.018,0.143,-0.01,1,0
8280,970.050,33.86,0.240,0.145,-0.01,1,0
8305,970.060,33.86,0.156,0.145,-0.01,1,0
8330,970.050,33.86,0.240,0.147,-0.01,1,0
8355,970.050,33.86,0.240,0.150,-0.01,1,0
8380,970.090,33.86,-0.103,0.143,-0.01,1,0
8405,970.080,33.86,-0.018,0.138,-0.01,1,0
8430,970.090,33.86,-0.103,0.132,-0.02,1,0
8455,970.070,33.86,0.069,0.129,-0.02,1,0
8480,970.080,33.86,-0.018,0.125,-0.02,1,0
8505,970.060,33.86,0.156,0.126,-0.02,1,0
8530,970.060,33.87,0.156,0.126,-0.02,1,0
8555,970.040,33.86,0.328,0.131,-0.01,1,0
8580,970.070,33.86,0.069,0.129,-0.02,1,0
8605,970.100,33.86,-0.190,0.120,-0.02,1,0
8630,970.090,33.86,-0.103,0.114,-0.02,1,0
8655,970.040,33.86,0.328,0.119,-0.02,1,0
8680,970.060,33.86,0.156,0.120,-0.02,1,0
8705,970.040,33.86,0.328,0.124,-0.02,1,0
8730,970.060,33.86,0.156,0.125,-0.02,1,0
8755,970.060,33.86,0.156,0.125,-0.02,1,0
8780,970.060,33.86,0.156,0.125,-0.02,1,0
8805,970.090,33.86,-0.103,0.119,-0.02,1,0
8830,970.030,33.86,0.415,0.126,-0.01,1,0
8855,970.060,33.86,0.156,0.126,-0.01,1,0
8880,970.070,33.86,0.069,0.125,-0.02,1,0
8905,970.040,33.86,0.328,0.129,-0.01,1,0
8930,970.050,33.86,0.240,0.131,-0.01,1,0
8955,970.070,33.86,0.069,0.130,-0.01,1,0
8980,970.030,33.86,0.415,0.136,-0.01,1,0
9005,970.090,33.86,-0.103,0.130,-0.01,1,0
9030,970.020,33.86,0.499,0.138,-0.01,1,0
9055,970.060,33.86,0.156,0.139,-0.01,1,0
9080,970.060,33.86,0.156,0.139,-0.01,1,0
9105,970.080,33.86,-0.018,0.135,-0.01,1,0
9130,970.060,33.86,0.156,0.135,-0.01,1,0
9155,970.060,33.86,0.156,0.135,-0.01,1,0
9180,970.060,33.86,0.156,0.136,-0.01,1,0
9205,970.060,33.86,0.156,0.136,-0.01,1,0
9230,970.060,33.86,0.156,0.136,-0.01,1,0
9255,970.030,33.86,0.415,0.142,-0.01,1,0
9280,970.060,33.86,0.156,0.142,-0.01,1,0
9305,970.060,33.86,0.156,0.142,-0.01,1,0
9330,970.050,33.86,0.240,0.144,-0.01,1,0
9355,970.070,33.86,0.069,0.142,-0.01,1,0
9380,970.050,33.86,0.240,0.144,-0.01,1,0
9405,970.070,33.86,0.069,0.143,-0.01,1,0
9430,970.070,33.86,0.069,0.141,-0.01,1,0
9455,970.120,33.86,-0.362,0.130,-0.01,1,0
9480,970.050,33.86,0.240,0.132,-0.01,1,0
9505,970.050,33.86,0.240,0.134,-0.01,1,0
9530,970.070,33.86,0.069,0.132,-0.01,1,0
9555,970.070,33.86,0.069,0.131,-0.01,1,0
9580,970.050,33.86,0.240,0.133,-0.01,1,0
9605,970.020,33.86,0.499,0.140,-0.01,1,0
9630,970.070,33.86,0.069,0.139,-0.01,1,0
9655,970.080,33.86,-0.018,0.135,-0.01,1,0
9680,970.090,33.86,-0.103,0.130,-0.01,1,0
9705,970.050,33.85,0.240,0.132,-0.01,1,0
9730,970.070,33.86,0.069,0.131,-0.01,1,0
9755,970.100,33.86,-0.190,0.124,-0.01,1,0
9780,970.010,33.85,0.587,0.133,-0.01,1,0
9805,970.070,33.86,0.069,0.131,-0.01,1,0
9830,970.060,33.85,0.156,0.132,-0.01,1,0
9855,970.050,33.85,0.240,0.134,-0.01,1,0
9880,970.070,33.86,0.069,0.132,-0.01,1,0
9905,970.040,33.85,0.328,0.136,-0.01,1,0
9930,970.090,33.85,-0.103,0.131,-0.01,1,0
9955,970.030,33.85,0.415,0.136,-0.01,1,0
9980,970.050,33.86,0.240,0.138,-0.01,1,0
10005,970.080,33.85,-0.018,0.135,-0.01,1,0
10030,970.060,33.85,0.156,0.135,-0.01,1,0
10055,970.040,33.85,0.328,0.139,-0.01,1,0
10080,970.090,33.85,-0.103,0.134,-0.01,1,0
10105,970.070,33.85,0.069,0.132,-0.01,1,0
10130,970.090,33.85,-0.103,0.128,-0.01,1,0
10155,970.060,33.85,0.156,0.128,-0.01,1,0
10180,970.030,33.85,0.415,0.133,-0.01,1,0
10205,970.090,33.85,-0.103,0.128,-0.01,1,0
10230,970.040,33.85,0.328,0.132,-0.01,1,0
10255,970.060,33.85,0.156,0.132,-0.01,1,0
10280,970.070,33.85,0.069,0.131,-0.01,1,0
10305,970.040,33.85,0.328,0.134,-0.01,1,0
10330,970.090,33.85,-0.103,0.130,-0.01,1,0
10355,970.050,33.85,0.240,0.132,-0.01,1,0
10380,970.030,33.85,0.415,0.137,-0.01,1,0
10405,970.040,33.85,0.328,0.140,-0.00,1,0
10430,970.050,33.85,0.240,0.142,-0.00,1,0
10455,970.080,33.85,-0.018,0.139,-0.01,1,0
10480,970.060,33.85,0.156,0.139,-0.01,1,0
10505,970.080,33.85,-0.018,0.136,-0.01,1,0
10530,970.050,33.85,0.240,0.138,-0.01,1,0
10555,970.060,33.85,0.156,0.138,-0.01,1,0
10580,970.060,33.85,0.156,0.138,-0.01,1,0
10605,970.050,33.85,0.240,0.140,-0.00,1,0
10630,970.070,33.85,0.069,0.138,-0.01,1,0
10655,970.060,33.85,0.156,0.139,-0.00,1,0
10680,970.070,33.85,0.069,0.137,-0.01,1,0
10705,970.070,33.85,0.069,0.136,-0.01,1,0
10730,970.040,33.85,0.328,0.139,-0.00,1,0
10755,970.060,33.85,0.156,0.139,-0.00,1,0
10780,970.080,33.85,-0.018,0.136,-0.01,1,0
10805,970.110,33.85,-0.275,0.129,-0.01,1,0
10830,970.070,33.85,0.069,0.128,-0.01,1,0
10855,970.070,33.85,0.069,0.126,-0.01,1,0
10880,970.100,33.85,-0.190,0.121,-0.01,1,0
10905,970.070,33.85,0.069,0.119,-0.01,1,0
10930,970.060,33.85,0.156,0.120,-0.01,1,0
10955,970.040,33.85,0.328,0.123,-0.01,1,0
10980,970.080,33.85,-0.018,0.120,-0.01,1,0
11005,970.080,33.85,-0.018,0.118,-0.01,1,0
11030,970.080,33.85,-0.018,0.115,-0.01,1,0
11055,970.080,33.85,-0.018,0.112,-0.01,1,0
11080,970.050,33.85,0.240,0.114,-0.01,1,0
11105,970.070,33.85,0.069,0.113,-0.01,1,0
11130,970.040,33.85,0.328,0.117,-0.01,1,0
11155,970.070,33.85,0.069,0.116,-0.01,1,0
11180,970.070,33.85,0.069,0.115,-0.01,1,0
11205,970.070,33.85,0.069,0.114,-0.01,1,0
11230,970.080,33.85,-0.018,0.111,-0.01,1,0
11255,970.080,33.85,-0.018,0.108,-0.01,1,0
11280,970.030,33.85,0.415,0.113,-0.01,1,0
11305,970.080,33.85,-0.018,0.111,-0.01,1,0
11330,970.090,33.85,-0.103,0.107,-0.01,1,0
11355,970.040,33.85,0.328,0.110,-0.01,1,0
11380,970.070,33.85,0.069,0.109,-0.01,1,0
11405,970.080,33.85,-0.018,0.107,-0.01,1,0
11430,970.080,33.85,-0.018,0.104,-0.01,1,0
11455,970.070,33.85,0.069,0.103,-0.01,1,0
11480,970.050,33.85,0.240,0.105,-0.01,1,0
11505,970.080,33.85,-0.018,0.103,-0.01,1,0
11530,970.080,33.85,-0.018,0.101,-0.01,1,0
11555,970.070,33.85,0.069,0.100,-0.01,1,0
11580,970.050,33.84,0.240,0.102,-0.01,1,0
11605,970.080,33.84,-0.018,0.099,-0.01,1,0
11630,970.090,33.85,-0.103,0.096,-0.02,1,0
11655,970.040,33.84,0.328,0.099,-0.01,1,0
11680,970.040,33.84,0.328,0.103,-0.01,1,0
11705,970.080,33.85,-0.018,0.100,-0.01,1,0
11730,970.080,33.84,-0.018,0.098,-0.01,1,0
11755,970.080,33.84,-0.018,0.096,-0.01,1,0
11780,970.090,33.84,-0.103,0.092,-0.02,1,0
11805,970.080,33.84,-0.018,0.090,-0.02,1,0
11830,970.070,33.84,0.069,0.089,-0.02,1,0
11855,970.060,33.84,0.156,0.090,-0.02,1,0
11880,970.040,33.84,0.328,0.093,-0.01,1,0
11905,970.060,33.84,0.156,0.094,-0.01,1,0
11930,970.080,33.84,-0.018,0.092,-0.02,1,0
11955,970.050,33.84,0.240,0.094,-0.01,1,0
11980,970.090,33.84,-0.103,0.090,-0.02,1,0
12005,970.060,33.84,0.156,0.091,-0.01,1,0
12030,970.090,33.84,-0.103,0.087,-0.02,1,0
12055,970.110,33.84,-0.275,0.081,-0.02,1,0
12080,970.080,33.84,-0.018,0.079,-0.02,1,0
12105,970.090,33.84,-0.103,0.075,-0.02,1,0
12130,970.080,33.84,-0.018,0.073,-0.02,1,0
12155,970.040,33.84,0.328,0.077,-0.02,1,0
12180,970.070,33.84,0.069,0.077,-0.02,1,0
12205,970.060,33.84,0.156,0.077,-0.02,1,0
12230,970.090,33.84,-0.103,0.074,-0.02,1,0
12255,970.040,33.84,0.328,0.078,-0.02,1,0
12280,970.070,33.84,0.069,0.077,-0.02,1,0
12305,970.090,33.84,-0.103,0.074,-0.02,1,0
12330,970.080,33.84,-0.018,0.072,-0.02,1,0
12355,970.040,33.84,0.328,0.075,-0.02,1,0
12380,970.060,33.84,0.156,0.076,-0.02,0,0
12405,970.060,33.84,0.156,0.077,-0.02,0,0
12430,970.070,33.84,0.069,0.077,-0.02,0,0
12455,970.090,33.84,-0.103,0.073,-0.02,0,0
12480,970.090,33.84,-0.103,0.070,-0.02,0,0
12505,970.090,33.84,-0.103,0.067,-0.02,0,0
12530,970.070,33.84,0.069,0.066,-0.02,0,0
12555,970.040,33.84,0.328,0.070,-0.02,0,0
12580,970.080,33.84,-0.018,0.068,-0.02,0,0
12605,970.060,33.84,0.156,0.069,-0.02,0,0
12630,970.090,33.84,-0.103,0.066,-0.02,0,0
12655,970.090,33.84,-0.103,0.063,-0.02,0,0
12680,970.110,33.84,-0.275,0.057,-0.02,0,0
12705,970.090,33.84,-0.103,0.054,-0.02,0,0
12730,970.070,33.84,0.069,0.053,-0.02,0,0
12755,970.080,33.84,-0.018,0.052,-0.02,0,0
12780,970.080,33.84,-0.018,0.050,-0.02,0,0
12805,970.020,33.84,0.499,0.057,-0.02,0,0
12830,970.020,33.84,0.499,0.063,-0.02,0,0
12855,970.050,33.84,0.240,0.066,-0.02,0,0
12880,970.100,33.84,-0.190,0.061,-0.02,0,0
12905,970.070,33.84,0.069,0.061,-0.02,0,0
12930,970.080,33.84,-0.018,0.059,-0.02,0,0
12955,970.070,33.84,0.069,0.059,-0.02,0,0
12980,970.100,33.84,-0.190,0.054,-0.02,0,0
13005,970.060,33.84,0.156,0.055,-0.02,0,0
13030,970.070,33.84,0.069,0.055,-0.02,0,0
13055,970.050,33.84,0.240,0.057,-0.02,0,0
13080,970.120,33.84,-0.362,0.050,-0.02,0,0
13105,970.060,33.84,0.156,0.051,-0.02,0,0
13130,970.060,33.84,0.156,0.053,-0.02,0,0
13155,970.080,33.84,-0.018,0.051,-0.02,0,0
13180,970.060,33.84,0.156,0.052,-0.02,0,0
13205,970.050,33.83,0.240,0.055,-0.02,0,0
13230,970.080,33.84,-0.018,0.053,-0.02,0,0
13255,970.050,33.84,0.240,0.055,-0.02,0,0
13280,970.070,33.84,0.069,0.055,-0.02,0,0
13305,970.030,33.84,0.415,0.061,-0.02,0,0
13330,970.060,33.84,0.156,0.062,-0.02,0,0
13355,970.060,33.84,0.156,0.063,-0.02,0,0
13380,970.080,33.84,-0.018,0.061,-0.02,0,0
13405,970.060,33.84,0.156,0.062,-0.02,0,0
13430,970.080,33.84,-0.018,0.060,-0.02,0,0
13455,970.040,33.84,0.328,0.064,-0.01,0,0
13480,970.080,33.84,-0.018,0.063,-0.02,0,0
13505,970.060,33.83,0.156,0.064,-0.01,0,0
13530,970.060,33.84,0.156,0.065,-0.01,0,0
13555,970.030,33.84,0.415,0.070,-0.01,0,0
13580,970.080,33.84,-0.018,0.068,-0.01,0,0
13605,970.030,33.84,0.415,0.074,-0.01,0,0
13630,970.040,33.84,0.328,0.077,-0.01,0,0
13655,970.120,33.84,-0.362,0.070,-0.01,0,0
13680,970.070,33.84,0.069,0.070,-0.01,0,0
13705,970.100,33.84,-0.190,0.065,-0.01,0,0
13730,970.040,33.84,0.328,0.069,-0.01,0,0
13755,970.020,33.84,0.499,0.076,-0.01,0,0
13780,970.060,33.84,0.156,0.077,-0.01,0,0
13805,970.070,33.84,0.069,0.076,-0.01,0,0
13830,970.070,33.84,0.069,0.076,-0.01,0,0
13855,970.040,33.84,0.328,0.080,-0.01,0,0
13880,970.070,33.84,0.069,0.079,-0.01,0,0
13905,970.070,33.84,0.069,0.079,-0.01,0,0
13930,970.070,33.84,0.069,0.079,-0.01,0,0
13955,970.070,33.84,0.069,0.078,-0.01,0,0
13980,970.080,33.84,-0.018,0.077,-0.01,0,0
14005,970.080,33.84,-0.018,0.075,-0.01,0,0
14030,970.090,33.84,-0.103,0.072,-0.01,0,0
14055,970.070,33.84,0.069,0.071,-0.01,0,0
14080,970.100,33.84,-0.190,0.067,-0.01,0,0
14105,970.060,33.84,0.156,0.068,-0.01,0,0
14130,970.070,33.84,0.069,0.068,-0.01,0,0
14155,970.080,33.84,-0.018,0.066,-0.01,0,0
14180,970.050,33.84,0.240,0.069,-0.01,0,0
14205,970.030,33.84,0.415,0.074,-0.01,0,0
14230,970.060,33.84,0.156,0.075,-0.01,0,0
14255,970.060,33.84,0.156,0.076,-0.01,0,0
14280,970.060,33.84,0.156,0.077,-0.01,0,0
14305,970.030,33.84,0.415,0.082,-0.01,0,0
14330,970.040,33.84,0.328,0.086,-0.00,0,0
14355,970.080,33.84,-0.018,0.084,-0.01,0,0
14380,970.030,33.84,0.415,0.089,-0.00,0,0
14405,970.080,33.84,-0.018,0.087,-0.00,0,0
14430,970.080,33.84,-0.018,0.086,-0.00,0,0
14455,970.080,33.84,-0.018,0.084,-0.01,0,0
14480,970.080,33.84,-0.018,0.082,-0.01,0,0
14505,970.070,33.84,0.069,0.082,-0.01,0,0
14530,970.060,33.84,0.156,0.083,-0.01,0,0
14555,970.030,33.84,0.415,0.088,-0.00,0,0
14580,970.080,33.84,-0.018,0.086,-0.00,0,0
14605,970.090,33.84,-0.103,0.083,-0.01,0,0
14630,970.060,33.84,0.156,0.084,-0.01,0,0
14655,970.060,33.84,0.156,0.085,-0.00,0,0
14680,970.100,33.84,-0.190,0.081,-0.01,0,0
14705,970.080,33.84,-0.018,0.079,-0.01,0,0
14730,970.050,33.85,0.240,0.081,-0.01,0,0
14755,970.120,33.85,-0.362,0.074,-0.01,0,0
14780,970.090,33.85,-0.103,0.071,-0.01,0,0
14805,970.060,33.85,0.156,0.072,-0.01,0,0
14830,970.060,33.85,0.156,0.073,-0.01,0,0
14855,970.050,33.85,0.240,0.076,-0.01,0,0
14880,970.020,33.85,0.499,0.082,-0.01,0,0
14905,970.050,33.85,0.240,0.085,-0.00,0,0
14930,970.050,33.85,0.240,0.087,-0.00,0,0
14955,970.080,33.85,-0.018,0.085,-0.00,0,0
14980,970.060,33.85,0.156,0.086,-0.00,0,0
15005,970.060,33.85,0.156,0.087,-0.00,0,0
15030,970.070,33.85,0.069,0.087,-0.00,0,0
15055,970.050,33.85,0.240,0.089,-0.00,0,0
15080,970.030,33.85,0.415,0.094,-0.00,0,0
15105,970.060,33.85,0.156,0.095,-0.00,0,0
15130,970.060,33.85,0.156,0.096,-0.00,0,0
15155,970.050,33.85,0.240,0.098,0.00,0,0
15180,970.060,33.85,0.156,0.099,0.00,0,0
15205,970.070,33.85,0.069,0.099,0.00,0,0
15230,970.090,33.85,-0.103,0.096,-0.00,0,0
15255,970.080,33.85,-0.018,0.094,-0.00,0,0
15280,970.080,33.85,-0.018,0.092,-0.00,0,0
15305,970.040,33.85,0.328,0.096,-0.00,0,0
15330,970.080,33.85,-0.018,0.094,-0.00,0,0
15355,970.110,33.85,-0.275,0.088,-0.00,0,0
15380,970.060,33.85,0.156,0.089,-0.00,0,0
15405,970.040,33.85,0.328,0.093,-0.00,0,0
15430,970.070,33.85,0.069,0.092,-0.00,0,0
