# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:22:03
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
3060,969.520,34.25,0.840,0.625,0.00,1,0
3085,969.550,34.30,0.581,0.610,-0.01,1,0
3110,969.550,34.34,0.581,0.602,-0.02,1,0
3135,969.520,34.37,0.840,0.657,0.13,1,0
3160,969.530,34.40,0.756,0.680,0.21,1,0
3185,969.550,34.43,0.581,0.664,0.12,1,0
3210,969.530,34.46,0.756,0.685,0.20,1,0
3235,969.550,34.49,0.581,0.668,0.09,1,0
3260,969.560,34.51,0.497,0.633,-0.08,1,0
3285,969.550,34.53,0.581,0.621,-0.13,1,0
3310,969.560,34.55,0.497,0.592,-0.24,1,0
3335,969.600,34.57,0.151,0.496,-0.62,1,0
3360,969.580,34.58,0.322,0.449,-0.75,1,0
3385,969.580,34.60,0.322,0.408,-0.84,1,0
3410,969.540,34.61,0.669,0.442,-0.64,1,0
3435,969.560,34.63,0.497,0.439,-0.59,1,0
3460,969.570,34.64,0.410,0.422,-0.60,1,0
3485,969.580,34.65,0.322,0.392,-0.65,1,0
3510,969.620,34.66,-0.021,0.308,-0.85,1,0
3535,969.580,34.67,0.322,0.293,-0.83,1,0
3560,969.600,34.68,0.151,0.253,-0.88,1,0
3585,969.580,34.69,0.322,0.245,-0.85,1,0
3610,969.640,34.69,-0.196,0.161,-1.00,1,0
3635,969.620,34.70,-0.021,0.113,-1.06,1,0
3660,969.600,34.71,0.151,0.096,-1.04,1,0
3685,969.620,34.71,-0.021,0.058,-1.07,1,0
3710,969.650,34.72,-0.280,-0.010,-1.15,1,0
3735,969.640,34.72,-0.196,-0.059,-1.20,1,0
3760,969.610,34.73,0.066,-0.069,-1.16,1,0
3785,969.610,34.74,0.066,-0.079,-1.12,1,0
3810,969.640,34.74,-0.196,-0.117,-1.14,1,0
3835,969.630,34.74,-0.108,-0.141,-1.13,1,0
3860,969.610,34.75,0.066,-0.143,-1.08,1,0
3885,969.580,34.75,0.322,-0.117,-0.99,1,0
3910,969.620,34.76,-0.021,-0.129,-0.97,1,0
3935,969.620,34.76,-0.021,-0.140,-0.95,1,0
3960,969.600,34.77,0.151,-0.132,-0.90,1,0
3985,969.600,34.77,0.151,-0.125,-0.85,0,0
4010,969.620,34.77,-0.021,-0.134,-0.83,0,0
4035,969.570,34.78,0.410,-0.103,-0.76,0,0
4060,969.620,34.78,-0.021,-0.112,-0.74,0,0
4085,969.630,34.78,-0.108,-0.129,-0.74,0,0
4110,969.610,34.78,0.066,-0.129,-0.71,0,0
4135,969.610,34.79,0.066,-0.128,-0.69,0,0
4160,969.590,34.79,0.238,-0.097,-0.63,0,0
4185,969.610,34.79,0.066,-0.082,-0.59,0,0
4210,969.660,34.80,-0.367,-0.141,-0.64,0,0
4235,969.600,34.80,0.151,-0.097,-0.57,0,0
4260,969.590,34.80,0.238,-0.017,-0.45,0,0
4285,969.640,34.81,-0.196,-0.075,-0.51,0,0
4310,969.630,34.81,-0.108,-0.093,-0.52,0,0
4335,969.630,34.81,-0.108,-0.107,-0.52,0,0
4360,969.630,34.81,-0.108,-0.117,-0.51,0,0
4385,969.620,34.82,-0.021,-0.111,-0.49,0,0
4410,969.630,34.82,-0.108,-0.121,-0.49,0,0
4435,969.600,34.82,0.151,-0.086,-0.43,0,0
4460,969.630,34.82,-0.108,-0.099,-0.43,0,0
4485,969.580,34.83,0.322,-0.019,-0.32,0,0
4510,969.620,34.83,-0.021,-0.025,-0.32,0,0
4535,969.600,34.83,0.151,0.020,-0.25,0,0
4560,969.640,34.83,-0.196,-0.040,-0.32,0,0
4585,969.590,34.84,0.238,0.031,-0.21,0,0
4610,969.620,34.84,-0.021,0.013,-0.23,0,0
4635,969.570,34.84,0.410,0.136,-0.03,0,0
4660,969.650,34.84,-0.280,0.028,-0.21,0,0
4685,969.600,34.84,0.151,0.051,-0.16,0,0
4710,969.630,34.84,-0.108,0.017,-0.21,0,0
4735,969.610,34.85,0.066,0.021,-0.19,0,0
4760,969.590,34.85,0.238,0.053,-0.12,0,0
4785,969.630,34.85,-0.108,0.025,-0.17,0,0
4810,969.620,34.85,-0.021,0.015,-0.19,0,0
4835,969.680,34.86,-0.539,-0.068,-0.37,0,0
4860,969.610,34.86,0.066,-0.057,-0.32,0,0
