# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  3 2026 00:15:55
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
5560,969.720,37.65,-0.883,-0.704,-0.21,0,0
5585,969.710,37.65,-0.798,-0.714,-0.21,0,0
5610,969.690,37.65,-0.626,-0.715,-0.21,0,0
5635,969.670,37.65,-0.452,-0.707,-0.20,0,0
5660,969.700,37.65,-0.711,-0.712,-0.20,0,0
5685,969.660,37.66,-0.367,-0.700,-0.19,0,0
5710,969.700,37.65,-0.711,-0.705,-0.19,0,0
5735,969.690,37.66,-0.626,-0.706,-0.19,0,0
5760,969.710,37.66,-0.798,-0.715,-0.19,0,0
5785,969.710,37.66,-0.798,-0.723,-0.19,0,0
5810,969.700,37.66,-0.711,-0.727,-0.19,0,0
5835,969.660,37.66,-0.367,-0.716,-0.18,0,0
5860,969.690,37.66,-0.626,-0.716,-0.18,0,0
5885,969.700,37.66,-0.711,-0.720,-0.18,0,0
5910,969.670,37.66,-0.452,-0.713,-0.17,0,0
5935,969.690,37.66,-0.626,-0.713,-0.17,0,0
5960,969.670,37.66,-0.452,-0.706,-0.16,0,0
5985,969.720,37.66,-0.883,-0.717,-0.16,0,0
6010,969.720,37.66,-0.883,-0.728,-0.17,0,0
6035,969.660,37.67,-0.367,-0.717,-0.16,0,0
6060,969.700,37.67,-0.711,-0.721,-0.16,0,0
6085,969.710,37.67,-0.798,-0.728,-0.16,0,0
6110,969.690,37.67,-0.626,-0.727,-0.16,0,0
6135,969.700,37.67,-0.711,-0.730,-0.16,0,0
6160,969.740,37.67,-1.057,-0.747,-0.16,0,0
6185,969.710,37.67,-0.798,-0.753,-0.17,0,0
6210,969.710,37.67,-0.798,-0.759,-0.17,0,0
6235,969.640,37.67,-0.196,-0.741,-0.15,0,0
6260,969.720,37.67,-0.883,-0.750,-0.16,0,0
6285,969.690,37.67,-0.626,-0.749,-0.15,0,0
6310,969.700,37.68,-0.711,-0.752,-0.15,0,0
6335,969.700,37.68,-0.711,-0.754,-0.15,0,0
6360,969.710,37.68,-0.798,-0.759,-0.15,0,0
6385,969.650,37.68,-0.280,-0.746,-0.14,0,0
6410,969.710,37.68,-0.798,-0.751,-0.14,0,0
6435,969.680,37.68,-0.539,-0.747,-0.14,0,0
6460,969.710,37.68,-0.798,-0.752,-0.14,0,0
6485,969.720,37.68,-0.883,-0.760,-0.14,0,0
6510,969.720,37.68,-0.883,-0.768,-0.15,0,0
6535,969.700,37.68,-0.711,-0.769,-0.14,0,0
6560,969.650,37.68,-0.280,-0.756,-0.14,0,0
6585,969.710,37.68,-0.798,-0.761,-0.14,0,0
6610,969.650,37.68,-0.280,-0.748,-0.13,0,0
6635,969.690,37.69,-0.626,-0.747,-0.13,0,0
6660,969.700,37.69,-0.711,-0.749,-0.13,0,0
6685,969.680,37.69,-0.539,-0.744,-0.12,0,0
6710,969.680,37.69,-0.539,-0.737,-0.12,0,0
6735,969.680,37.69,-0.539,-0.725,-0.11,0,0
6760,969.630,37.69,-0.108,-0.638,-0.06,0,0
6785,969.640,37.69,-0.196,-0.500,0.00,0,0
6810,969.670,37.69,-0.452,-0.477,0.01,0,0
6835,969.660,37.69,-0.367,-0.414,0.05,0,0
6860,969.660,37.69,-0.367,-0.385,0.06,0,0
6885,969.650,37.69,-0.280,-0.320,0.09,0,0
6910,969.630,37.69,-0.108,-0.185,0.18,0,0
6935,969.620,37.69,-0.021,-0.078,0.27,0,0
6960,969.660,37.69,-0.367,-0.241,0.01,0,0
6985,969.640,37.69,-0.196,-0.216,0.08,0,0
7010,969.670,37.69,-0.452,-0.323,-0.41,0,0
7035,969.640,37.69,-0.196,-0.271,-0.02,0,0
7060,969.640,37.69,-0.196,-0.236,0.24,0,0
7085,969.680,37.69,-0.539,-0.356,-0.77,0,0
7110,969.620,37.69,-0.021,-0.227,0.42,0,0
7135,969.650,37.69,-0.280,-0.241,0.23,0,0
7160,969.670,37.69,-0.452,-0.313,-0.33,0,0
7185,969.650,37.69,-0.280,-0.307,-0.24,0,0
7210,969.650,37.69,-0.280,-0.303,-0.17,0,0
7235,969.600,37.69,0.151,-0.166,0.64,0,0
7260,969.630,37.69,-0.108,-0.138,0.70,0,0
7285,969.630,37.69,-0.108,-0.117,0.72,0,0
7310,969.650,37.69,-0.280,-0.146,0.50,0,0
7335,969.620,37.69,-0.021,-0.106,0.62,0,0
7360,969.680,37.69,-0.539,-0.194,0.20,0,0
7385,969.630,37.69,-0.108,-0.171,0.27,0,0
7410,969.630,37.69,-0.108,-0.153,0.31,0,0
7435,969.660,37.69,-0.367,-0.189,0.16,0,0
7460,969.590,37.69,0.238,-0.105,0.42,0,0
7485,969.600,37.69,0.151,-0.050,0.56,0,0
7510,969.650,37.69,-0.280,-0.078,0.43,0,0
7535,969.710,37.69,-0.798,-0.190,0.09,0,0
7560,969.640,37.69,-0.196,-0.189,0.09,0,0
7585,969.600,37.69,0.151,-0.134,0.22,0,0
7610,969.620,37.69,-0.021,-0.113,0.26,0,0
7635,969.660,37.69,-0.367,-0.144,0.17,0,0
7660,969.660,37.69,-0.367,-0.172,0.10,0,0
7685,969.640,37.70,-0.196,-0.173,0.09,0,0
7710,969.600,37.69,0.151,-0.128,0.18,0,0
7735,969.620,37.69,-0.021,-0.111,0.21,0,0
7760,969.620,37.69,-0.021,-0.095,0.23,0,0
7785,969.620,37.69,-0.021,-0.081,0.24,0,0
7810,969.650,37.69,-0.280,-0.099,0.20,0,0
7835,969.650,37.69,-0.280,-0.115,0.16,0,0
7860,969.610,37.69,0.066,-0.092,0.20,0,0
7885,969.650,37.69,-0.280,-0.107,0.16,0,0
7910,969.590,37.69,0.238,-0.068,0.22,0,0
7935,969.670,37.69,-0.452,-0.102,0.15,0,0
7960,969.600,37.69,0.151,-0.073,0.19,0,0
7985,969.620,37.69,-0.021,-0.064,0.20,0,0
8010,969.580,37.69,0.322,-0.023,0.25,0,0
8035,969.600,37.70,0.151,-0.001,0.28,0,0
8060,969.610,37.69,0.066,0.011,0.29,0,0
8085,969.640,37.69,-0.196,-0.001,0.26,0,0
8110,969.630,37.69,-0.108,-0.004,0.25,0,0
8135,969.650,37.70,-0.280,-0.022,0.21,0,0
8160,969.610,37.69,0.066,-0.010,0.22,0,0
8185,969.630,37.70,-0.108,-0.012,0.21,0,0
8210,969.620,37.70,-0.021,-0.008,0.21,0,0
8235,969.660,37.69,-0.367,-0.031,0.18,0,0
8260,969.610,37.69,0.066,-0.020,0.18,0,0
8285,969.600,37.70,0.151,-0.003,0.20,0,0
8310,969.600,37.69,0.151,0.013,0.21,0,0
8335,969.630,37.69,-0.108,0.009,0.20,0,0
8360,969.590,37.69,0.238,0.030,0.22,0,0
8385,969.610,37.70,0.066,0.038,0.22,0,0
8410,969.600,37.70,0.151,0.051,0.23,0,0
8435,969.640,37.70,-0.196,0.039,0.21,0,0
8460,969.590,37.69,0.238,0.057,0.22,0,0
8485,969.650,37.69,-0.280,0.041,0.20,0,0
8510,969.630,37.69,-0.108,0.036,0.19,0,0
8535,969.600,37.70,0.151,0.047,0.20,0,0
8560,969.600,37.69,0.151,0.059,0.20,0,0
8585,969.630,37.69,-0.108,0.053,0.19,0,0
8610,969.590,37.69,0.238,0.069,0.20,0,0
8635,969.600,37.69,0.151,0.078,0.21,0,0
8660,969.630,37.69,-0.108,0.072,0.20,0,0
8685,969.590,37.69,0.238,0.087,0.21,0,0
8710,969.590,37.69,0.238,0.100,0.21,0,0
8735,969.620,37.69,-0.021,0.098,0.21,0,0
8760,969.610,37.69,0.066,0.101,0.21,0,0
8785,969.600,37.69,0.151,0.109,0.21,0,0
8810,969.610,37.69,0.066,0.112,0.21,0,0
8835,969.610,37.69,0.066,0.114,0.20,0,0
8860,969.620,37.69,-0.021,0.112,0.20,0,0
8885,969.630,37.69,-0.108,0.105,0.19,0,0
8910,969.630,37.69,-0.108,0.099,0.18,0,0
8935,969.620,37.69,-0.021,0.097,0.17,0,0
8960,969.590,37.69,0.238,0.108,0.18,0,0
8985,969.640,37.69,-0.196,0.097,0.17,0,0
9010,969.610,37.69,0.066,0.100,0.17,0,0
9035,969.610,37.69,0.066,0.102,0.17,0,0
9060,969.600,37.69,0.151,0.108,0.17,0,0
9085,969.630,37.69,-0.108,0.102,0.16,0,0
9110,969.590,37.69,0.238,0.112,0.16,0,0
9135,969.610,37.69,0.066,0.114,0.16,0,0
9160,969.580,37.69,0.322,0.127,0.17,0,0
9185,969.580,37.69,0.322,0.140,0.17,0,0
9210,969.600,37.69,0.151,0.145,0.17,0,0
9235,969.630,37.69,-0.108,0.138,0.17,0,0
9260,969.570,37.69,0.410,0.154,0.17,0,0
9285,969.570,37.69,0.410,0.169,0.18,0,0
9310,969.610,37.69,0.066,0.169,0.18,0,0
9335,969.620,37.69,-0.021,0.165,0.17,0,0
9360,969.610,37.69,0.066,0.165,0.17,0,0
9385,969.580,37.69,0.322,0.176,0.18,0,0
9410,969.600,37.69,0.151,0.179,0.17,0,0
9435,969.570,37.69,0.410,0.192,0.18,0,0
9460,969.570,37.69,0.410,0.205,0.19,0,0
9485,969.600,37.69,0.151,0.208,0.18,0,0
9510,969.590,37.68,0.238,0.213,0.18,0,0
9535,969.580,37.69,0.322,0.222,0.19,0,0
9560,969.610,37.68,0.066,0.220,0.18,0,0
9585,969.630,37.68,-0.108,0.212,0.18,0,0
9610,969.580,37.68,0.322,0.221,0.18,0,0
9635,969.600,37.68,0.151,0.222,0.18,0,0
9660,969.610,37.68,0.066,0.221,0.17,0,0
9685,969.640,37.68,-0.196,0.210,0.16,0,0
9710,969.610,37.68,0.066,0.208,0.16,0,0
9735,969.620,37.68,-0.021,0.204,0.16,0,0
9760,969.580,37.69,0.322,0.212,0.16,0,0
9785,969.610,37.68,0.066,0.211,0.16,0,0
9810,969.590,37.68,0.238,0.215,0.16,0,0
9835,969.570,37.68,0.410,0.226,0.16,0,0
9860,969.610,37.68,0.066,0.224,0.16,0,0
9885,969.570,37.68,0.410,0.234,0.16,0,0
9910,969.620,37.68,-0.021,0.229,0.16,0,0
9935,969.620,37.68,-0.021,0.225,0.15,0,0
9960,969.630,37.68,-0.108,0.217,0.15,0,0
9985,969.600,37.68,0.151,0.218,0.14,0,0
10010,969.590,37.68,0.238,0.223,0.14,0,0
10035,969.630,37.68,-0.108,0.215,0.14,0,0
10060,969.590,37.68,0.238,0.219,0.14,0,0
10085,969.610,37.68,0.066,0.218,0.14,0,0
10110,969.600,37.68,0.151,0.219,0.14,0,0
10135,969.620,37.68,-0.021,0.214,0.13,0,0
10160,969.610,37.68,0.066,0.211,0.13,0,0
10185,969.590,37.68,0.238,0.215,0.13,0,0
10210,969.590,37.68,0.238,0.219,0.13,0,0
10235,969.620,37.68,-0.021,0.212,0.12,0,0
10260,969.580,37.68,0.322,0.220,0.13,0,0
10285,969.570,37.68,0.410,0.231,0.13,0,0
10310,969.580,37.68,0.322,0.237,0.13,0,0
10335,969.580,37.68,0.322,0.244,0.13,0,0
10360,969.610,37.68,0.066,0.240,0.13,0,0
10385,969.620,37.68,-0.021,0.233,0.13,0,0
10410,969.590,37.68,0.238,0.237,0.13,0,0
10435,969.620,37.68,-0.021,0.230,0.12,0,0
10460,969.620,37.68,-0.021,0.224,0.12,0,0
10485,969.580,37.68,0.322,0.230,0.12,0,0
10510,969.580,37.67,0.322,0.236,0.12,0,0
10535,969.610,37.67,0.066,0.233,0.12,0,0
10560,969.590,37.67,0.238,0.236,0.12,0,0
10585,969.590,37.67,0.238,0.239,0.12,1,0
10610,969.590,37.67,0.238,0.242,0.12,1,0
10635,969.580,37.67,0.322,0.247,0.12,1,0
10660,969.570,37.67,0.410,0.256,0.12,1,0
10685,969.590,37.67,0.238,0.258,0.12,1,0
10710,969.610,37.67,0.066,0.255,0.12,1,0
10735,969.640,37.67,-0.196,0.243,0.11,1,0
10760,969.580,37.67,0.322,0.248,0.11,1,0
10785,969.600,37.67,0.151,0.248,0.11,1,0
10810,969.600,37.67,0.151,0.248,0.11,1,0
10835,969.600,37.66,0.151,0.247,0.11,1,0
10860,969.610,37.66,0.066,0.244,0.11,1,0
10885,969.620,37.66,-0.021,0.239,0.10,1,0
10910,969.580,37.66,0.322,0.244,0.10,1,0
10935,969.670,37.66,-0.452,0.209,0.09,1,0
10960,969.590,37.66,0.238,0.213,0.09,1,0
10985,969.590,37.65,0.238,0.218,0.09,1,0
11010,969.560,37.65,0.497,0.245,0.10,1,0
11035,969.580,37.65,0.322,0.253,0.10,1,0
11060,969.610,37.65,0.066,0.241,0.10,1,0
11085,969.600,37.65,0.151,0.237,0.09,1,0
11110,969.600,37.64,0.151,0.233,0.09,1,0
11135,969.580,37.64,0.322,0.241,0.09,1,0
11160,969.580,37.64,0.322,0.248,0.10,1,0
11185,969.590,37.64,0.238,0.250,0.10,1,0
11210,969.630,37.64,-0.108,0.231,0.09,1,0
11235,969.600,37.64,0.151,0.229,0.08,1,0
11260,969.600,37.63,0.151,0.226,0.08,1,0
11285,969.600,37.63,0.151,0.224,0.08,1,0
11310,969.590,37.63,0.238,0.227,0.08,1,0
11335,969.620,37.63,-0.021,0.217,0.08,1,0
11360,969.650,37.63,-0.280,0.183,0.06,1,0
11385,969.610,37.63,0.066,0.172,0.06,1,0
11410,969.600,37.63,0.151,0.171,0.06,1,0
11435,969.630,37.63,-0.108,0.119,0.04,1,0
11460,969.600,37.62,0.151,0.127,0.04,1,0
11485,969.590,37.62,0.238,0.152,0.05,1,0
11510,969.590,37.62,0.238,0.169,0.05,1,0
11535,969.560,37.62,0.497,0.221,0.08,1,0
11560,969.580,37.62,0.322,0.237,0.08,1,0
11585,969.570,37.62,0.410,0.260,0.09,1,0
11610,969.610,37.62,0.066,0.240,0.08,1,0
11635,969.590,37.62,0.238,0.242,0.08,1,0
11660,969.610,37.62,0.066,0.227,0.07,1,0
11685,969.600,37.62,0.151,0.222,0.07,1,0
11710,969.590,37.62,0.238,0.225,0.07,1,0
11735,969.550,37.62,0.581,0.255,0.08,1,0
11760,969.600,37.62,0.151,0.249,0.08,1,0
11785,969.580,37.62,0.322,0.256,0.08,1,0
11810,969.590,37.61,0.238,0.257,0.08,1,0
11835,969.570,37.62,0.410,0.268,0.09,1,0
11860,969.550,37.61,0.581,0.290,0.10,1,0
11885,969.550,37.61,0.581,0.310,0.11,1,0
11910,969.600,37.61,0.151,0.304,0.10,1,0
11935,969.640,37.61,-0.196,0.277,0.09,1,0
11960,969.590,37.61,0.238,0.277,0.08,1,0
11985,969.580,37.61,0.322,0.282,0.09,1,0
12010,969.570,37.61,0.410,0.290,0.09,1,0
12035,969.600,37.61,0.151,0.285,0.09,1,0
12060,969.590,37.61,0.238,0.285,0.08,1,0
12085,969.610,37.61,0.066,0.276,0.08,1,0
12110,969.570,37.61,0.410,0.284,0.08,1,0
12135,969.590,37.60,0.238,0.284,0.08,1,0
12160,969.600,37.60,0.151,0.279,0.07,1,0
12185,969.590,37.60,0.238,0.279,0.07,1,0
12210,969.590,37.60,0.238,0.279,0.07,1,0
12235,969.570,37.60,0.410,0.287,0.08,1,0
12260,969.590,37.60,0.238,0.286,0.07,1,0
12285,969.600,37.60,0.151,0.282,0.07,1,0
12310,969.600,37.60,0.151,0.278,0.06,1,0
12335,969.580,37.60,0.322,0.281,0.07,1,0
12360,969.610,37.59,0.066,0.273,0.06,1,0
12385,969.580,37.59,0.322,0.277,0.06,1,0
12410,969.590,37.59,0.238,0.276,0.06,1,0
12435,969.640,37.59,-0.196,0.257,0.04,1,0
12460,969.650,37.58,-0.280,0.234,0.03,1,0
12485,969.630,37.58,-0.108,0.214,0.01,1,0
12510,969.660,37.58,-0.367,0.141,-0.04,1,0
12535,969.630,37.58,-0.108,0.080,-0.09,1,0
12560,969.610,37.57,0.066,0.073,-0.09,1,0
12585,969.660,37.56,-0.367,-0.157,-0.27,1,0
12610,969.630,37.55,-0.108,-0.132,-0.24,1,0
12635,969.620,37.55,-0.021,-0.074,-0.18,1,0
12660,969.630,37.54,-0.108,-0.094,-0.20,1,0
12685,969.640,37.53,-0.196,-0.148,-0.27,1,0
12710,969.620,37.52,-0.021,-0.095,-0.15,1,0
12735,969.680,37.51,-0.539,-0.324,-0.83,1,0
12760,969.630,37.50,-0.108,-0.233,-0.35,1,0
12785,969.670,37.49,-0.452,-0.347,-0.95,1,0
12810,969.670,37.48,-0.452,-0.413,-1.24,1,0
12835,969.700,37.47,-0.711,-0.602,-2.48,0,0
12860,969.670,37.47,-0.452,-0.547,-1.46,0,0
12885,969.630,37.46,-0.108,-0.362,0.54,0,0
12910,969.690,37.45,-0.626,-0.466,-0.50,0,0
12935,969.670,37.44,-0.452,-0.468,-0.41,0,0
12960,969.690,37.43,-0.626,-0.533,-0.83,0,0
12985,969.690,37.42,-0.626,-0.579,-1.00,0,0
13010,969.690,37.41,-0.626,-0.611,-1.05,0,0
13035,969.690,37.40,-0.626,-0.634,-1.03,0,0
13060,969.670,37.39,-0.452,-0.600,-0.70,0,0
13085,969.720,37.39,-0.883,-0.690,-1.06,0,0
13110,969.630,37.38,-0.108,-0.560,-0.34,0,0
13135,969.670,37.37,-0.452,-0.540,-0.22,0,0
13160,969.700,37.37,-0.711,-0.584,-0.37,0,0
13185,969.690,37.36,-0.626,-0.600,-0.40,0,0
13210,969.690,37.36,-0.626,-0.614,-0.41,0,0
13235,969.640,37.35,-0.196,-0.539,-0.13,0,0
13260,969.690,37.35,-0.626,-0.558,-0.18,0,0
13285,969.680,37.35,-0.539,-0.558,-0.16,0,0
13310,969.660,37.34,-0.367,-0.528,-0.06,0,0
13335,969.680,37.34,-0.539,-0.531,-0.07,0,0
13360,969.660,37.33,-0.367,-0.506,0.00,0,0
13385,969.710,37.33,-0.798,-0.552,-0.11,0,0
13410,969.690,37.33,-0.626,-0.565,-0.14,0,0
13435,969.650,37.33,-0.280,-0.527,-0.04,0,0
13460,969.680,37.32,-0.539,-0.530,-0.05,0,0
13485,969.690,37.32,-0.626,-0.544,-0.07,0,0
13510,969.670,37.32,-0.452,-0.533,-0.05,0,0
13535,969.650,37.32,-0.280,-0.502,0.02,0,0
13560,969.680,37.32,-0.539,-0.506,0.01,0,0
13585,969.690,37.32,-0.626,-0.520,-0.02,0,0
13610,969.660,37.32,-0.367,-0.503,0.01,0,0
13635,969.710,37.32,-0.798,-0.536,-0.05,0,0
13660,969.680,37.32,-0.539,-0.537,-0.05,0,0
13685,969.680,37.32,-0.539,-0.539,-0.05,0,0
13710,969.710,37.32,-0.798,-0.566,-0.09,0,0
13735,969.680,37.32,-0.539,-0.566,-0.08,0,0
13760,969.710,37.32,-0.798,-0.590,-0.12,0,0
13785,969.650,37.32,-0.280,-0.563,-0.07,0,0
13810,969.670,37.32,-0.452,-0.555,-0.06,0,0
13835,969.650,37.32,-0.280,-0.531,-0.02,0,0
13860,969.710,37.32,-0.798,-0.555,-0.06,0,0
13885,969.670,37.32,-0.452,-0.547,-0.04,0,0
13910,969.700,37.32,-0.711,-0.562,-0.06,0,0
13935,969.670,37.32,-0.452,-0.555,-0.05,0,0
13960,969.640,37.32,-0.196,-0.526,-0.01,0,0
13985,969.670,37.32,-0.452,-0.520,-0.00,0,0
14010,969.670,37.32,-0.452,-0.515,0.00,0,0
14035,969.670,37.32,-0.452,-0.510,0.01,0,0
14060,969.670,37.32,-0.452,-0.505,0.01,0,0
14085,969.620,37.32,-0.021,-0.469,0.06,0,0
14110,969.640,37.32,-0.196,-0.447,0.08,0,0
14135,969.660,37.32,-0.367,-0.440,0.09,0,0
14160,969.690,37.32,-0.626,-0.451,0.07,0,0
14185,969.660,37.33,-0.367,-0.444,0.08,0,0
14210,969.710,37.33,-0.798,-0.466,0.05,0,0
14235,969.660,37.33,-0.367,-0.458,0.06,0,0
14260,969.670,37.33,-0.452,-0.456,0.06,0,0
14285,969.690,37.33,-0.626,-0.466,0.05,0,0
14310,969.670,37.33,-0.452,-0.464,0.05,0,0
14335,969.680,37.33,-0.539,-0.468,0.04,0,0
14360,969.670,37.33,-0.452,-0.466,0.04,0,0
14385,969.670,37.33,-0.452,-0.464,0.05,0,0
14410,969.710,37.33,-0.798,-0.483,0.03,0,0
14435,969.640,37.33,-0.196,-0.465,0.04,0,0
14460,969.640,37.33,-0.196,-0.448,0.06,0,0
14485,969.640,37.33,-0.196,-0.432,0.07,0,0
14510,969.660,37.33,-0.367,-0.427,0.07,0,0
14535,969.660,37.33,-0.367,-0.422,0.08,0,0
14560,969.660,37.33,-0.367,-0.417,0.08,0,0
14585,969.680,37.33,-0.539,-0.422,0.07,0,0
14610,969.670,37.33,-0.452,-0.422,0.07,0,0
14635,969.640,37.33,-0.196,-0.408,0.08,0,0
14660,969.690,37.33,-0.626,-0.418,0.07,0,0
14685,969.700,37.33,-0.711,-0.431,0.06,0,0
14710,969.660,37.33,-0.367,-0.427,0.06,0,0
14735,969.670,37.34,-0.452,-0.426,0.06,0,0
14760,969.660,37.34,-0.367,-0.422,0.06,0,0
14785,969.690,37.34,-0.626,-0.431,0.05,0,0
14810,969.680,37.34,-0.539,-0.435,0.05,0,0
14835,969.670,37.34,-0.452,-0.434,0.05,0,0
14860,969.670,37.34,-0.452,-0.434,0.05,0,0
14885,969.680,37.34,-0.539,-0.438,0.05,0,0
14910,969.670,37.34,-0.452,-0.437,0.05,0,0
14935,969.700,37.34,-0.711,-0.449,0.04,0,0
14960,969.660,37.34,-0.367,-0.444,0.04,0,0
14985,969.680,37.34,-0.539,-0.447,0.04,0,0
15010,969.650,37.34,-0.280,-0.439,0.04,0,0
15035,969.670,37.34,-0.452,-0.439,0.04,0,0
15060,969.680,37.34,-0.539,-0.442,0.04,0,0
15085,969.670,37.34,-0.452,-0.442,0.04,0,0
15110,969.640,37.34,-0.196,-0.430,0.04,0,0
15135,969.700,37.34,-0.711,-0.441,0.04,0,0
