# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:45:15
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
11675,969.580,36.39,0.322,0.187,-0.00,1,0
11700,969.580,36.39,0.322,0.189,-0.00,1,0
11725,969.580,36.39,0.322,0.191,-0.00,1,0
11750,969.580,36.39,0.322,0.193,-0.00,1,0
11775,969.560,36.39,0.497,0.198,0.00,1,0
11800,969.590,36.39,0.238,0.199,0.00,1,0
11825,969.570,36.39,0.410,0.203,0.00,1,0
11850,969.600,36.39,0.151,0.202,0.00,1,0
11875,969.570,36.39,0.410,0.205,0.00,1,0
11900,969.610,36.39,0.066,0.203,0.00,1,0
11925,969.550,36.39,0.581,0.209,0.00,1,0
11950,969.570,36.39,0.410,0.213,0.01,1,0
11975,969.600,36.39,0.151,0.212,0.01,1,0
12000,969.640,36.40,-0.196,0.205,0.00,1,0
12025,969.610,36.40,0.066,0.203,0.00,1,0
12050,969.590,36.40,0.238,0.204,0.00,1,0
12075,969.580,36.40,0.322,0.206,0.00,1,0
12100,969.600,36.40,0.151,0.205,0.00,1,0
12125,969.580,36.40,0.322,0.207,0.00,1,0
12150,969.560,36.40,0.497,0.212,0.01,1,0
12175,969.590,36.40,0.238,0.212,0.01,1,0
12200,969.570,36.40,0.410,0.216,0.01,1,0
12225,969.590,36.40,0.238,0.216,0.01,1,0
12250,969.590,36.40,0.238,0.217,0.01,1,0
12275,969.580,36.40,0.322,0.219,0.01,1,0
12300,969.590,36.40,0.238,0.219,0.01,1,0
12325,969.590,36.41,0.238,0.220,0.01,1,0
12350,969.580,36.41,0.322,0.221,0.01,1,0
12375,969.570,36.41,0.410,0.225,0.01,1,0
12400,969.610,36.40,0.066,0.222,0.01,1,0
12425,969.600,36.41,0.151,0.221,0.01,1,0
12450,969.610,36.41,0.066,0.219,0.01,1,0
12475,969.610,36.41,0.066,0.217,0.01,1,0
12500,969.590,36.41,0.238,0.217,0.01,1,0
12525,969.600,36.41,0.151,0.216,0.01,1,0
12550,969.610,36.41,0.066,0.214,0.00,1,0
12575,969.610,36.41,0.066,0.212,0.00,1,0
12600,969.600,36.41,0.151,0.211,0.00,1,0
12625,969.590,36.41,0.238,0.211,0.00,1,0
12650,969.570,36.41,0.410,0.215,0.00,1,0
12675,969.600,36.41,0.151,0.214,0.00,1,0
12700,969.600,36.41,0.151,0.213,0.00,1,0
12725,969.660,36.41,-0.367,0.204,0.00,1,0
12750,969.610,36.41,0.066,0.201,0.00,1,0
12775,969.640,36.41,-0.196,0.195,-0.00,1,0
12800,969.600,36.41,0.151,0.194,-0.00,1,0
12825,969.590,36.41,0.238,0.195,-0.00,1,0
12850,969.600,36.42,0.151,0.194,-0.00,1,0
12875,969.630,36.41,-0.108,0.189,-0.00,1,0
12900,969.630,36.42,-0.108,0.184,-0.00,1,0
12925,969.610,36.42,0.066,0.182,-0.01,1,0
12950,969.600,36.42,0.151,0.182,-0.01,1,0
12975,969.580,36.42,0.322,0.184,-0.00,1,0
13000,969.600,36.42,0.151,0.183,-0.00,1,0
13025,969.590,36.42,0.238,0.184,-0.00,1,0
13050,969.630,36.42,-0.108,0.179,-0.01,1,0
13075,969.600,36.42,0.151,0.179,-0.01,1,0
13100,969.630,36.42,-0.108,0.174,-0.01,1,0
13125,969.580,36.42,0.322,0.176,-0.01,1,0
13150,969.590,36.42,0.238,0.177,-0.01,1,0
13175,969.600,36.42,0.151,0.176,-0.01,1,0
13200,969.580,36.42,0.322,0.179,-0.01,1,0
13225,969.640,36.42,-0.196,0.172,-0.01,1,0
13250,969.610,36.42,0.066,0.171,-0.01,1,0
13275,969.600,36.42,0.151,0.170,-0.01,1,0
13300,969.570,36.42,0.410,0.174,-0.01,1,0
13325,969.570,36.42,0.410,0.177,-0.01,1,0
13350,969.590,36.42,0.238,0.178,-0.01,1,0
13375,969.610,36.42,0.066,0.176,-0.01,1,0
13400,969.610,36.43,0.066,0.174,-0.01,1,0
13425,969.590,36.43,0.238,0.175,-0.01,1,0
13450,969.600,36.43,0.151,0.175,-0.01,1,0
13475,969.610,36.43,0.066,0.173,-0.01,1,0
13500,969.610,36.43,0.066,0.171,-0.01,1,0
13525,969.640,36.43,-0.196,0.165,-0.01,1,0
13550,969.610,36.43,0.066,0.163,-0.01,1,0
13575,969.570,36.43,0.410,0.167,-0.01,1,0
13600,969.580,36.43,0.322,0.169,-0.01,1,0
13625,969.600,36.43,0.151,0.168,-0.01,1,0
13650,969.580,36.43,0.322,0.171,-0.01,1,0
13675,969.610,36.43,0.066,0.169,-0.01,1,0
13700,969.630,36.43,-0.108,0.164,-0.01,1,0
13725,969.580,36.43,0.322,0.167,-0.01,1,0
13750,969.600,36.43,0.151,0.166,-0.01,1,0
13775,969.620,36.43,-0.021,0.163,-0.01,1,0
13800,969.600,36.43,0.151,0.162,-0.01,1,0
13825,969.590,36.43,0.238,0.163,-0.01,1,0
13850,969.610,36.44,0.066,0.162,-0.01,1,0
13875,969.630,36.44,-0.108,0.157,-0.01,1,0
13900,969.620,36.44,-0.021,0.154,-0.01,1,0
13925,969.570,36.44,0.410,0.158,-0.01,1,0
13950,969.640,36.44,-0.196,0.152,-0.01,1,0
13975,969.620,36.44,-0.021,0.149,-0.01,1,0
14000,969.630,36.44,-0.108,0.145,-0.01,1,0
14025,969.580,36.44,0.322,0.147,-0.01,1,0
14050,969.610,36.44,0.066,0.145,-0.01,1,0
14075,969.560,36.44,0.497,0.151,-0.01,1,0
14100,969.620,36.44,-0.021,0.148,-0.01,1,0
14125,969.600,36.44,0.151,0.147,-0.01,1,0
14150,969.590,36.44,0.238,0.148,-0.01,1,0
14175,969.560,36.44,0.497,0.154,-0.01,1,0
14200,969.610,36.44,0.066,0.152,-0.01,1,0
14225,969.620,36.44,-0.021,0.149,-0.01,1,0
14250,969.580,36.44,0.322,0.151,-0.01,1,0
14275,969.570,36.44,0.410,0.155,-0.01,1,0
14300,969.600,36.44,0.151,0.155,-0.01,1,0
14325,969.560,36.44,0.497,0.160,-0.01,1,0
14350,969.620,36.44,-0.021,0.157,-0.01,1,0
14375,969.600,36.44,0.151,0.157,-0.01,1,0
14400,969.620,36.45,-0.021,0.154,-0.01,1,0
14425,969.580,36.45,0.322,0.156,-0.01,1,0
14450,969.600,36.44,0.151,0.156,-0.01,1,0
14475,969.620,36.44,-0.021,0.153,-0.01,1,0
14500,969.620,36.45,-0.021,0.150,-0.01,1,0
14525,969.620,36.45,-0.021,0.147,-0.01,1,0
14550,969.610,36.45,0.066,0.145,-0.01,1,0
14575,969.610,36.45,0.066,0.144,-0.01,1,0
14600,969.600,36.45,0.151,0.143,-0.01,1,0
14625,969.580,36.45,0.322,0.146,-0.01,1,0
14650,969.620,36.45,-0.021,0.143,-0.01,1,0
14675,969.610,36.45,0.066,0.142,-0.01,1,0
14700,969.590,36.45,0.238,0.143,-0.01,1,0
14725,969.610,36.45,0.066,0.141,-0.01,1,0
14750,969.610,36.45,0.066,0.140,-0.01,1,0
14775,969.600,36.45,0.151,0.140,-0.01,1,0
14800,969.610,36.45,0.066,0.138,-0.01,1,0
14825,969.620,36.45,-0.021,0.135,-0.01,1,0
14850,969.590,36.45,0.238,0.137,-0.01,1,0
14875,969.600,36.45,0.151,0.136,-0.01,1,0
14900,969.590,36.46,0.238,0.138,-0.01,1,0
14925,969.630,36.45,-0.108,0.133,-0.01,1,0
14950,969.600,36.45,0.151,0.133,-0.01,1,0
14975,969.620,36.45,-0.021,0.131,-0.02,1,0
15000,969.620,36.45,-0.021,0.128,-0.02,1,0
15025,969.560,36.45,0.497,0.133,-0.01,1,0
15050,969.590,36.46,0.238,0.135,-0.01,1,0
15075,969.620,36.46,-0.021,0.132,-0.01,1,0
15100,969.600,36.46,0.151,0.132,-0.01,1,0
15125,969.600,36.46,0.151,0.132,-0.01,1,0
15150,969.590,36.46,0.238,0.133,-0.01,1,0
15175,969.590,36.46,0.238,0.134,-0.01,1,0
15200,969.640,36.46,-0.196,0.129,-0.01,1,0
15225,969.580,36.46,0.322,0.131,-0.01,1,0
15250,969.600,36.46,0.151,0.131,-0.01,1,0
15275,969.630,36.46,-0.108,0.127,-0.01,1,0
15300,969.580,36.46,0.322,0.130,-0.01,1,0
15325,969.600,36.46,0.151,0.130,-0.01,1,0
15350,969.560,36.46,0.497,0.135,-0.01,1,0
15375,969.610,36.46,0.066,0.134,-0.01,1,0
15400,969.610,36.46,0.066,0.133,-0.01,1,0
15425,969.620,36.46,-0.021,0.130,-0.01,1,0
15450,969.570,36.46,0.410,0.134,-0.01,1,0
15475,969.570,36.46,0.410,0.138,-0.01,1,0
15500,969.600,36.46,0.151,0.138,-0.01,1,0
15525,969.640,36.46,-0.196,0.133,-0.01,1,0
15550,969.550,36.46,0.581,0.139,-0.01,1,0
15575,969.650,36.46,-0.280,0.132,-0.01,1,0
