# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:45:15
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
8374,969.580,35.96,0.322,0.482,0.02,1,0
8399,969.590,35.97,0.238,0.475,0.02,1,0
8424,969.590,35.97,0.238,0.469,0.01,1,0
8449,969.560,35.97,0.497,0.470,0.01,1,0
8474,969.560,35.97,0.497,0.471,0.01,1,0
8499,969.570,35.97,0.410,0.469,0.01,1,0
8524,969.560,35.97,0.497,0.471,0.01,1,0
8549,969.580,35.97,0.322,0.467,0.01,1,0
8574,969.600,35.97,0.151,0.458,0.01,1,0
8599,969.590,35.98,0.238,0.452,0.01,1,0
8624,969.580,35.98,0.322,0.449,0.00,1,0
8649,969.580,35.98,0.322,0.445,0.00,1,0
8674,969.570,35.98,0.410,0.445,0.00,1,0
8699,969.570,35.98,0.410,0.444,0.00,1,0
8724,969.550,35.98,0.581,0.447,0.00,1,0
8749,969.570,35.99,0.410,0.447,0.00,1,0
8774,969.550,35.98,0.581,0.450,0.00,1,0
8799,969.590,35.98,0.238,0.445,0.00,1,0
8824,969.550,35.99,0.581,0.448,0.00,1,0
8849,969.550,35.99,0.581,0.452,0.01,1,0
8874,969.620,35.99,-0.021,0.439,-0.00,1,0
8899,969.590,35.99,0.238,0.434,-0.00,1,0
8924,969.580,35.99,0.322,0.431,-0.00,1,0
8949,969.590,35.99,0.238,0.426,-0.01,1,0
8974,969.620,36.00,-0.021,0.408,-0.01,1,0
8999,969.590,35.99,0.238,0.398,-0.02,1,0
9024,969.550,36.00,0.581,0.410,-0.01,1,0
9049,969.570,36.00,0.410,0.410,-0.01,1,0
9074,969.600,36.00,0.151,0.387,-0.02,1,0
9099,969.570,36.00,0.410,0.388,-0.02,1,0
9124,969.630,36.00,-0.108,0.315,-0.05,1,0
9149,969.590,36.00,0.238,0.298,-0.05,1,0
9174,969.570,36.00,0.410,0.322,-0.04,1,0
9199,969.590,36.01,0.238,0.301,-0.05,1,0
9224,969.560,36.01,0.497,0.339,-0.04,1,0
9249,969.580,36.01,0.322,0.335,-0.04,1,0
9274,969.580,36.01,0.322,0.332,-0.04,1,0
9299,969.590,36.01,0.238,0.319,-0.04,1,0
9324,969.580,36.01,0.322,0.319,-0.04,1,0
9349,969.570,36.01,0.410,0.327,-0.04,1,0
9374,969.560,36.01,0.497,0.343,-0.03,1,0
9399,969.580,36.02,0.322,0.341,-0.03,1,0
9424,969.590,36.01,0.238,0.331,-0.04,1,0
9449,969.580,36.02,0.322,0.330,-0.04,1,0
9474,969.590,36.02,0.238,0.322,-0.04,1,0
9499,969.590,36.02,0.238,0.315,-0.04,1,0
9524,969.570,36.02,0.410,0.320,-0.04,1,0
9549,969.590,36.02,0.238,0.314,-0.04,1,0
9574,969.580,36.03,0.322,0.313,-0.04,1,0
9599,969.570,36.03,0.410,0.318,-0.04,1,0
9624,969.620,36.03,-0.021,0.298,-0.05,1,0
9649,969.550,36.03,0.581,0.312,-0.04,1,0
9674,969.610,36.03,0.066,0.298,-0.05,1,0
9699,969.570,36.03,0.410,0.303,-0.04,1,0
9724,969.600,36.03,0.151,0.294,-0.05,1,0
9749,969.600,36.03,0.151,0.285,-0.05,1,0
9774,969.590,36.03,0.238,0.282,-0.05,1,0
9799,969.640,36.04,-0.196,0.257,-0.07,1,0
9824,969.580,36.03,0.322,0.259,-0.07,1,0
9849,969.600,36.04,0.151,0.252,-0.07,1,0
9874,969.580,36.04,0.322,0.254,-0.07,1,0
9899,969.570,36.04,0.410,0.259,-0.06,1,0
9924,969.610,36.04,0.066,0.249,-0.07,1,0
9949,969.600,36.04,0.151,0.243,-0.07,1,0
9974,969.620,36.04,-0.021,0.230,-0.08,1,0
9999,969.560,36.04,0.497,0.240,-0.07,1,0
10024,969.580,36.04,0.322,0.241,-0.07,1,0
10049,969.570,36.04,0.410,0.247,-0.06,1,0
