# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:49:12
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
3403,969.600,37.87,0.151,0.065,0.00,0,0
3428,969.570,37.92,0.410,0.181,0.09,0,0
3453,969.580,37.97,0.322,0.220,0.15,0,0
3478,969.590,38.01,0.238,0.227,0.16,0,0
3503,969.590,38.05,0.238,0.233,0.17,0,0
3528,969.640,38.08,-0.196,0.147,-0.23,0,0
3553,969.610,38.11,0.066,0.125,-0.31,0,0
3578,969.650,38.14,-0.280,0.034,-0.71,0,0
3603,969.590,38.16,0.238,0.063,-0.49,0,0
3628,969.620,38.19,-0.021,0.036,-0.56,0,0
3653,969.620,38.21,-0.021,0.013,-0.60,0,0
3678,969.660,38.23,-0.367,-0.078,-0.92,0,0
3703,969.670,38.25,-0.452,-0.172,-1.20,0,0
3728,969.660,38.26,-0.367,-0.235,-1.33,0,0
3753,969.640,38.28,-0.196,-0.254,-1.28,0,0
3778,969.680,38.29,-0.539,-0.333,-1.44,0,0
3803,969.670,38.30,-0.452,-0.384,-1.49,0,0
3828,969.640,38.31,-0.196,-0.382,-1.37,0,0
3853,969.660,38.32,-0.367,-0.408,-1.34,0,0
3878,969.610,38.33,0.066,-0.358,-1.11,0,0
3903,969.680,38.34,-0.539,-0.410,-1.17,0,0
3928,969.660,38.35,-0.367,-0.428,-1.14,0,0
3953,969.670,38.36,-0.452,-0.456,-1.14,0,0
3978,969.680,38.36,-0.539,-0.492,-1.16,0,0
4003,969.710,38.37,-0.798,-0.560,-1.25,0,0
4028,969.630,38.38,-0.108,-0.526,-1.10,0,0
4053,969.660,38.38,-0.367,-0.529,-1.05,0,0
4078,969.650,38.39,-0.280,-0.520,-0.98,0,0
4103,969.660,38.39,-0.367,-0.523,-0.93,0,0
4128,969.670,38.40,-0.452,-0.535,-0.91,0,0
4153,969.690,38.40,-0.626,-0.566,-0.93,0,0
4178,969.700,38.40,-0.711,-0.603,-0.95,0,0
4203,969.700,38.41,-0.711,-0.636,-0.97,0,0
4228,969.690,38.41,-0.626,-0.656,-0.96,0,0
4253,969.660,38.41,-0.367,-0.647,-0.91,0,0
4278,969.650,38.42,-0.280,-0.630,-0.84,0,0
4303,969.670,38.42,-0.452,-0.631,-0.81,0,0
4328,969.720,38.42,-0.883,-0.674,-0.84,0,0
4353,969.680,38.43,-0.539,-0.680,-0.82,0,0
4378,969.700,38.43,-0.711,-0.702,-0.82,0,0
4403,969.670,38.43,-0.452,-0.698,-0.79,0,0
4428,969.680,38.43,-0.539,-0.701,-0.76,0,0
4453,969.700,38.44,-0.711,-0.720,-0.76,0,0
4478,969.690,38.44,-0.626,-0.729,-0.75,0,0
4503,969.690,38.44,-0.626,-0.738,-0.74,0,0
4528,969.700,38.44,-0.711,-0.752,-0.73,0,0
4553,969.690,38.44,-0.626,-0.759,-0.72,0,0
4578,969.660,38.44,-0.367,-0.741,-0.67,0,0
4603,969.680,38.45,-0.539,-0.734,-0.64,0,0
4628,969.680,38.45,-0.539,-0.719,-0.61,0,0
4653,969.680,38.45,-0.539,-0.695,-0.56,0,0
4678,969.710,38.45,-0.798,-0.729,-0.58,0,0
4703,969.710,38.45,-0.798,-0.755,-0.60,0,0
4728,969.660,38.46,-0.367,-0.663,-0.48,0,0
4753,969.660,38.46,-0.367,-0.566,-0.36,0,0
4778,969.680,38.46,-0.539,-0.560,-0.34,0,0
4803,969.700,38.46,-0.711,-0.623,-0.40,0,0
4828,969.690,38.46,-0.626,-0.630,-0.40,0,0
4853,969.670,38.46,-0.452,-0.576,-0.32,0,0
4878,969.690,38.46,-0.626,-0.597,-0.34,0,0
4903,969.700,38.46,-0.711,-0.632,-0.37,0,0
4928,969.720,38.46,-0.883,-0.692,-0.45,0,0
4953,969.710,38.47,-0.798,-0.721,-0.48,0,0
4978,969.700,38.47,-0.711,-0.729,-0.48,0,0
5003,969.690,38.47,-0.626,-0.723,-0.44,0,0
5028,969.700,38.47,-0.711,-0.731,-0.43,0,0
5053,969.640,38.47,-0.196,-0.665,-0.27,0,0
5078,969.700,38.47,-0.711,-0.677,-0.28,0,0
5103,969.700,38.47,-0.711,-0.687,-0.29,0,0
5128,969.690,38.47,-0.626,-0.686,-0.27,0,0
5153,969.700,38.48,-0.711,-0.695,-0.27,0,0
5178,969.680,38.48,-0.539,-0.682,-0.23,0,0
5203,969.680,38.48,-0.539,-0.669,-0.19,0,0
5228,969.670,38.48,-0.452,-0.647,-0.13,0,0
5253,969.710,38.48,-0.798,-0.668,-0.17,0,0
5278,969.640,38.48,-0.196,-0.604,-0.02,0,0
5303,969.680,38.48,-0.539,-0.593,0.01,0,0
5328,969.710,38.48,-0.798,-0.625,-0.06,0,0
5353,969.690,38.48,-0.626,-0.626,-0.06,0,0
5378,969.680,38.48,-0.539,-0.615,-0.03,0,0
5403,969.720,38.48,-0.883,-0.652,-0.11,0,0
5428,969.700,38.48,-0.711,-0.662,-0.12,0,0
5453,969.680,38.49,-0.539,-0.649,-0.09,0,0
5478,969.730,38.48,-0.970,-0.690,-0.16,0,0
5503,969.720,38.49,-0.883,-0.716,-0.21,0,0
5528,969.670,38.49,-0.452,-0.690,-0.15,0,0
5553,969.720,38.49,-0.883,-0.715,-0.19,0,0
5578,969.720,38.49,-0.883,-0.737,-0.22,0,0
5603,969.680,38.49,-0.539,-0.721,-0.18,0,0
5628,969.710,38.49,-0.798,-0.733,-0.19,0,0
5653,969.690,38.49,-0.626,-0.727,-0.17,0,0
5678,969.730,38.49,-0.970,-0.755,-0.21,0,0
5703,969.680,38.49,-0.539,-0.739,-0.18,0,0
5728,969.680,38.49,-0.539,-0.724,-0.15,0,0
5753,969.700,38.50,-0.711,-0.726,-0.15,0,0
5778,969.720,38.50,-0.883,-0.743,-0.17,0,0
5803,969.710,38.50,-0.798,-0.752,-0.17,0,0
5828,969.690,38.50,-0.626,-0.745,-0.16,0,0
5853,969.680,38.50,-0.539,-0.731,-0.13,0,0
5878,969.720,38.50,-0.883,-0.747,-0.15,0,0
5903,969.690,38.50,-0.626,-0.740,-0.13,0,0
5928,969.700,38.50,-0.711,-0.741,-0.13,0,0
