# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:49:12
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
4710,969.650,35.94,-0.280,-0.513,-0.96,0,0
4735,969.660,35.94,-0.367,-0.517,-0.93,0,0
4760,969.650,35.94,-0.280,-0.499,-0.88,0,0
4785,969.650,35.95,-0.280,-0.466,-0.81,0,0
4810,969.640,35.95,-0.196,-0.390,-0.68,0,0
4835,969.650,35.95,-0.280,-0.353,-0.61,0,0
4860,969.630,35.95,-0.108,-0.235,-0.44,0,0
4885,969.640,35.95,-0.196,-0.219,-0.41,0,0
4910,969.640,35.96,-0.196,-0.211,-0.38,0,0
4935,969.660,35.96,-0.367,-0.291,-0.49,0,0
4960,969.660,35.96,-0.367,-0.330,-0.55,0,0
4985,969.660,35.96,-0.367,-0.352,-0.57,0,0
5010,969.670,35.96,-0.452,-0.391,-0.64,0,0
5035,969.690,35.97,-0.626,-0.463,-0.83,0,0
5060,969.680,35.97,-0.539,-0.497,-0.88,0,0
5085,969.660,35.97,-0.367,-0.485,-0.74,0,0
5110,969.640,35.97,-0.196,-0.437,-0.47,0,0
5135,969.670,35.97,-0.452,-0.450,-0.47,0,0
5160,969.650,35.97,-0.280,-0.424,-0.31,0,0
5185,969.650,35.98,-0.280,-0.401,-0.19,0,0
5210,969.680,35.98,-0.539,-0.432,-0.29,0,0
5235,969.650,35.98,-0.280,-0.409,-0.18,0,0
5260,969.650,35.98,-0.280,-0.388,-0.09,0,0
5285,969.680,35.98,-0.539,-0.418,-0.18,0,0
5310,969.650,35.98,-0.280,-0.397,-0.10,0,0
5335,969.640,35.98,-0.196,-0.364,0.02,0,0
5360,969.670,35.99,-0.452,-0.378,-0.03,0,0
5385,969.680,35.99,-0.539,-0.405,-0.11,0,0
5410,969.650,35.99,-0.280,-0.387,-0.05,0,0
5435,969.640,35.99,-0.196,-0.359,0.03,0,0
5460,969.690,35.99,-0.626,-0.398,-0.07,0,0
5485,969.680,35.99,-0.539,-0.420,-0.12,0,0
5510,969.640,35.99,-0.196,-0.391,-0.05,0,0
5535,969.660,35.99,-0.367,-0.389,-0.04,0,0
5560,969.720,36.00,-0.883,-0.455,-0.18,0,0
5585,969.650,36.00,-0.280,-0.437,-0.13,0,0
5610,969.670,36.00,-0.452,-0.441,-0.14,0,0
5635,969.650,36.00,-0.280,-0.425,-0.10,0,0
5660,969.680,36.00,-0.539,-0.440,-0.12,0,0
5685,969.660,36.00,-0.367,-0.435,-0.11,0,0
5710,969.640,36.00,-0.196,-0.410,-0.06,0,0
5735,969.710,36.00,-0.798,-0.454,-0.13,0,0
5760,969.660,36.00,-0.367,-0.448,-0.11,0,0
5785,969.630,36.00,-0.108,-0.415,-0.05,0,0
5810,969.650,36.00,-0.280,-0.402,-0.03,0,0
5835,969.680,36.01,-0.539,-0.416,-0.05,0,0
5860,969.710,36.01,-0.798,-0.455,-0.11,0,0
5885,969.680,36.01,-0.539,-0.465,-0.12,0,0
5910,969.670,36.01,-0.452,-0.467,-0.12,0,0
5935,969.650,36.01,-0.280,-0.453,-0.09,0,0
5960,969.660,36.01,-0.367,-0.447,-0.08,0,0
5985,969.680,36.01,-0.539,-0.457,-0.09,0,0
6010,969.650,36.01,-0.280,-0.444,-0.07,0,0
6035,969.630,36.01,-0.108,-0.418,-0.04,0,0
6060,969.690,36.01,-0.626,-0.436,-0.06,0,0
6085,969.680,36.02,-0.539,-0.445,-0.07,0,0
6110,969.660,36.01,-0.367,-0.441,-0.06,0,0
6135,969.640,36.02,-0.196,-0.423,-0.04,0,0
6160,969.650,36.02,-0.280,-0.413,-0.02,0,0
6185,969.690,36.02,-0.626,-0.430,-0.04,0,0
6210,969.660,36.02,-0.367,-0.426,-0.04,0,0
6235,969.650,36.02,-0.280,-0.416,-0.03,0,0
6260,969.680,36.02,-0.539,-0.426,-0.04,0,0
6285,969.650,36.02,-0.280,-0.416,-0.02,0,0
6310,969.700,36.02,-0.711,-0.437,-0.05,0,0
6335,969.640,36.02,-0.196,-0.422,-0.03,0,0
6360,969.690,36.02,-0.626,-0.436,-0.04,0,0
6385,969.650,36.02,-0.280,-0.427,-0.03,0,0
6410,969.690,36.02,-0.626,-0.441,-0.05,0,0
6435,969.650,36.02,-0.280,-0.431,-0.04,0,0
6460,969.660,36.03,-0.367,-0.428,-0.03,0,0
6485,969.700,36.03,-0.711,-0.446,-0.05,0,0
6510,969.670,36.03,-0.452,-0.448,-0.05,0,0
6535,969.680,36.03,-0.539,-0.454,-0.05,0,0
6560,969.670,36.03,-0.452,-0.455,-0.05,0,0
6585,969.650,36.03,-0.280,-0.447,-0.04,0,0
6610,969.660,36.03,-0.367,-0.443,-0.04,0,0
6635,969.640,36.03,-0.196,-0.430,-0.03,0,0
6660,969.670,36.03,-0.452,-0.432,-0.03,0,0
6685,969.680,36.04,-0.539,-0.438,-0.03,0,0
6710,969.660,36.04,-0.367,-0.435,-0.03,0,0
6735,969.670,36.04,-0.452,-0.437,-0.03,0,0
6760,969.690,36.04,-0.626,-0.448,-0.04,0,0
6785,969.650,36.04,-0.280,-0.440,-0.03,0,0
6810,969.660,36.04,-0.367,-0.437,-0.03,0,0
6835,969.680,36.04,-0.539,-0.443,-0.03,0,0
6860,969.670,36.04,-0.452,-0.444,-0.03,0,0
6885,969.660,36.04,-0.367,-0.441,-0.03,0,0
6910,969.680,36.04,-0.539,-0.447,-0.03,0,0
6935,969.690,36.04,-0.626,-0.456,-0.04,0,0
6960,969.640,36.05,-0.196,-0.445,-0.03,0,0
6985,969.630,36.04,-0.108,-0.429,-0.02,0,0
7010,969.690,36.04,-0.626,-0.439,-0.03,0,0
7035,969.670,36.04,-0.452,-0.440,-0.03,0,0
7060,969.690,36.05,-0.626,-0.449,-0.03,0,0
7085,969.640,36.05,-0.196,-0.439,-0.02,0,0
7110,969.690,36.05,-0.626,-0.448,-0.03,0,0
7135,969.660,36.05,-0.367,-0.445,-0.03,0,0
7160,969.670,36.05,-0.452,-0.446,-0.03,0,0
7185,969.700,36.05,-0.711,-0.458,-0.04,0,0
7210,969.650,36.05,-0.280,-0.451,-0.03,0,0
7235,969.670,36.05,-0.452,-0.452,-0.03,0,0
7260,969.670,36.05,-0.452,-0.453,-0.03,0,0
7285,969.680,36.05,-0.539,-0.457,-0.03,0,0
7310,969.660,36.05,-0.367,-0.454,-0.03,0,0
7335,969.680,36.06,-0.539,-0.458,-0.03,0,0
7360,969.670,36.05,-0.452,-0.459,-0.03,0,0
7385,969.680,36.06,-0.539,-0.463,-0.03,0,0
7410,969.680,36.06,-0.539,-0.467,-0.04,0,0
7435,969.660,36.06,-0.367,-0.464,-0.03,0,0
7460,969.680,36.06,-0.539,-0.467,-0.04,0,0
7485,969.640,36.06,-0.196,-0.458,-0.03,0,0
7510,969.680,36.06,-0.539,-0.461,-0.03,0,0
7535,969.680,36.06,-0.539,-0.465,-0.03,0,0
7560,969.650,36.06,-0.280,-0.459,-0.03,0,0
7585,969.700,36.06,-0.711,-0.469,-0.03,0,0
7610,969.650,36.06,-0.280,-0.463,-0.03,0,0
7635,969.670,36.06,-0.452,-0.463,-0.03,0,0
7660,969.650,36.06,-0.280,-0.457,-0.03,0,0
7685,969.690,36.06,-0.626,-0.464,-0.03,0,0
7710,969.710,36.06,-0.798,-0.477,-0.04,0,0
7735,969.650,36.07,-0.280,-0.471,-0.03,0,0
7760,969.720,36.07,-0.883,-0.486,-0.04,0,0
7785,969.690,36.07,-0.626,-0.491,-0.04,0,0
7810,969.670,36.07,-0.452,-0.491,-0.04,0,0
7835,969.650,36.07,-0.280,-0.485,-0.04,0,0
7860,969.630,36.07,-0.108,-0.473,-0.03,0,0
7885,969.680,36.07,-0.539,-0.476,-0.03,0,0
7910,969.660,36.07,-0.367,-0.473,-0.03,0,0
7935,969.650,36.07,-0.280,-0.468,-0.03,0,0
7960,969.700,36.07,-0.711,-0.476,-0.03,0,0
7985,969.650,36.07,-0.280,-0.471,-0.03,0,0
8010,969.680,36.07,-0.539,-0.474,-0.03,0,0
8035,969.650,36.07,-0.280,-0.468,-0.03,0,0
8060,969.710,36.07,-0.798,-0.479,-0.03,0,0
8085,969.680,36.07,-0.539,-0.482,-0.03,0,0
8110,969.650,36.07,-0.280,-0.476,-0.03,0,0
8135,969.690,36.07,-0.626,-0.482,-0.03,0,0
8160,969.700,36.08,-0.711,-0.489,-0.03,0,0
8185,969.660,36.08,-0.367,-0.487,-0.03,0,0
8210,969.660,36.08,-0.367,-0.484,-0.03,0,0
8235,969.680,36.08,-0.539,-0.486,-0.03,0,0
8260,969.700,36.08,-0.711,-0.494,-0.03,0,0
8285,969.650,36.08,-0.280,-0.488,-0.03,0,0
8310,969.680,36.08,-0.539,-0.490,-0.03,0,0
8335,969.700,36.08,-0.711,-0.498,-0.04,0,0
8360,969.650,36.08,-0.280,-0.492,-0.03,0,0
8385,969.700,36.08,-0.711,-0.499,-0.04,0,0
8410,969.700,36.08,-0.711,-0.506,-0.04,0,0
8435,969.670,36.08,-0.452,-0.506,-0.04,0,0
8460,969.660,36.08,-0.367,-0.503,-0.04,0,0
8485,969.670,36.08,-0.452,-0.502,-0.04,0,0
8510,969.690,36.08,-0.626,-0.506,-0.04,0,0
8535,969.700,36.09,-0.711,-0.513,-0.04,0,0
8560,969.680,36.08,-0.539,-0.515,-0.04,0,0
8585,969.660,36.09,-0.367,-0.512,-0.04,0,0
8610,969.660,36.09,-0.367,-0.509,-0.04,0,0
8635,969.680,36.09,-0.539,-0.510,-0.04,0,0
8660,969.670,36.09,-0.452,-0.510,-0.04,0,0
8685,969.710,36.09,-0.798,-0.518,-0.04,0,0
8710,969.680,36.09,-0.539,-0.520,-0.04,0,0
8735,969.670,36.09,-0.452,-0.519,-0.04,0,0
8760,969.650,36.09,-0.280,-0.513,-0.04,0,0
8785,969.700,36.09,-0.711,-0.519,-0.04,0,0
8810,969.710,36.09,-0.798,-0.528,-0.04,0,0
8835,969.660,36.09,-0.367,-0.524,-0.04,0,0
8860,969.660,36.09,-0.367,-0.521,-0.04,0,0
8885,969.720,36.09,-0.883,-0.531,-0.04,0,0
8910,969.690,36.09,-0.626,-0.535,-0.04,0,0
8935,969.680,36.09,-0.539,-0.536,-0.04,0,0
8960,969.710,36.10,-0.798,-0.544,-0.04,0,0
8985,969.690,36.10,-0.626,-0.547,-0.05,0,0
9010,969.680,36.10,-0.539,-0.548,-0.05,0,0
9035,969.680,36.10,-0.539,-0.549,-0.05,0,0
9060,969.670,36.10,-0.452,-0.547,-0.04,0,0
9085,969.650,36.10,-0.280,-0.542,-0.04,0,0
9110,969.660,36.10,-0.367,-0.539,-0.04,0,0
9135,969.680,36.10,-0.539,-0.540,-0.04,0,0
9160,969.680,36.10,-0.539,-0.541,-0.04,0,0
9185,969.660,36.10,-0.367,-0.537,-0.04,0,0
9210,969.700,36.10,-0.711,-0.543,-0.04,0,0
9235,969.700,36.10,-0.711,-0.547,-0.04,0,0
9260,969.660,36.10,-0.367,-0.544,-0.04,0,0
9285,969.660,36.10,-0.367,-0.541,-0.04,0,0
9310,969.690,36.10,-0.626,-0.544,-0.04,0,0
9335,969.690,36.10,-0.626,-0.547,-0.04,0,0
9360,969.690,36.11,-0.626,-0.550,-0.04,0,0
9385,969.680,36.11,-0.539,-0.550,-0.04,0,0
9410,969.670,36.11,-0.452,-0.549,-0.04,0,0
9435,969.630,36.11,-0.108,-0.540,-0.04,0,0
9460,969.680,36.11,-0.539,-0.541,-0.04,0,0
9485,969.640,36.11,-0.196,-0.534,-0.03,0,0
9510,969.700,36.11,-0.711,-0.539,-0.03,0,0
9535,969.680,36.11,-0.539,-0.540,-0.03,0,0
9560,969.680,36.11,-0.539,-0.541,-0.03,0,0
9585,969.660,36.11,-0.367,-0.538,-0.03,0,0
9610,969.710,36.11,-0.798,-0.544,-0.04,0,0
9635,969.710,36.11,-0.798,-0.551,-0.04,0,0
9660,969.690,36.11,-0.626,-0.553,-0.04,0,0
9685,969.680,36.11,-0.539,-0.554,-0.04,0,0
9710,969.690,36.12,-0.626,-0.556,-0.04,0,0
9735,969.660,36.12,-0.367,-0.553,-0.04,0,0
9760,969.690,36.11,-0.626,-0.556,-0.04,0,0
9785,969.690,36.12,-0.626,-0.558,-0.04,0,0
9810,969.680,36.12,-0.539,-0.558,-0.04,0,0
9835,969.640,36.12,-0.196,-0.552,-0.04,0,0
9860,969.720,36.12,-0.883,-0.560,-0.04,0,0
9885,969.690,36.12,-0.626,-0.562,-0.04,0,0
9910,969.690,36.12,-0.626,-0.564,-0.04,0,0
9935,969.650,36.12,-0.280,-0.559,-0.04,0,0
9960,969.670,36.12,-0.452,-0.558,-0.04,0,0
9985,969.680,36.12,-0.539,-0.558,-0.04,0,0
10010,969.680,36.12,-0.539,-0.559,-0.04,0,0
10035,969.660,36.12,-0.367,-0.556,-0.03,0,0
10060,969.690,36.12,-0.626,-0.558,-0.03,0,0
10085,969.720,36.12,-0.883,-0.565,-0.04,0,0
10110,969.660,36.12,-0.367,-0.562,-0.04,0,0
10135,969.690,36.12,-0.626,-0.564,-0.04,0,0
10160,969.700,36.12,-0.711,-0.568,-0.04,0,0
10185,969.690,36.12,-0.626,-0.570,-0.04,0,0
10210,969.700,36.12,-0.711,-0.574,-0.04,0,0
10235,969.670,36.12,-0.452,-0.573,-0.04,0,0
10260,969.690,36.12,-0.626,-0.575,-0.04,0,0
10285,969.670,36.12,-0.452,-0.573,-0.04,0,0
10310,969.660,36.12,-0.367,-0.570,-0.04,0,0
10335,969.720,36.12,-0.883,-0.577,-0.04,0,0
10360,969.670,36.13,-0.452,-0.575,-0.04,0,0
10385,969.670,36.13,-0.452,-0.574,-0.04,0,0
10410,969.670,36.13,-0.452,-0.572,-0.04,0,0
10435,969.690,36.13,-0.626,-0.574,-0.04,0,0
10460,969.700,36.13,-0.711,-0.578,-0.04,0,0
10485,969.690,36.13,-0.626,-0.580,-0.04,0,0
10510,969.680,36.13,-0.539,-0.580,-0.04,0,0
10535,969.660,36.13,-0.367,-0.577,-0.03,0,0
10560,969.680,36.13,-0.539,-0.577,-0.03,0,0
10585,969.670,36.13,-0.452,-0.575,-0.03,0,0
10610,969.650,36.13,-0.280,-0.570,-0.03,0,0
10635,969.700,36.13,-0.711,-0.574,-0.03,0,0
10660,969.670,36.13,-0.452,-0.572,-0.03,0,0
10685,969.680,36.13,-0.539,-0.572,-0.03,0,0
10710,969.700,36.13,-0.711,-0.576,-0.03,0,0
10735,969.660,36.13,-0.367,-0.573,-0.03,0,0
10760,969.670,36.13,-0.452,-0.571,-0.03,0,0
10785,969.640,36.13,-0.196,-0.565,-0.03,0,0
10810,969.720,36.13,-0.883,-0.572,-0.03,0,0
10835,969.660,36.14,-0.367,-0.569,-0.03,0,0
10860,969.700,36.13,-0.711,-0.572,-0.03,0,0
10885,969.680,36.14,-0.539,-0.572,-0.03,0,0
10910,969.710,36.14,-0.798,-0.577,-0.03,0,0
10935,969.680,36.14,-0.539,-0.577,-0.03,0,0
10960,969.650,36.14,-0.280,-0.572,-0.03,0,0
10985,969.640,36.14,-0.196,-0.566,-0.03,0,0
11010,969.690,36.14,-0.626,-0.568,-0.03,0,0
11035,969.650,36.14,-0.280,-0.563,-0.03,0,0
11060,969.710,36.14,-0.798,-0.568,-0.03,0,0
11085,969.660,36.14,-0.367,-0.565,-0.03,0,0
11110,969.680,36.14,-0.539,-0.565,-0.03,0,0
11135,969.670,36.14,-0.452,-0.564,-0.03,0,0
11160,969.680,36.14,-0.539,-0.564,-0.02,0,0
11185,969.680,36.14,-0.539,-0.564,-0.02,0,0
11210,969.680,36.14,-0.539,-0.565,-0.02,0,0
11235,969.670,36.14,-0.452,-0.563,-0.02,0,0
11260,969.640,36.14,-0.196,-0.557,-0.02,0,0
