# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=970.081
# build=Aug  3 2026 01:07:40
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
3562,969.930,33.44,1.305,1.305,0.00,3,0
3587,969.960,33.49,1.046,1.218,-0.07,3,0
3612,969.930,33.54,1.305,1.240,-0.02,3,0
3637,969.940,33.58,1.218,1.234,-0.04,3,0
3662,969.970,33.62,0.962,1.175,-0.26,3,0
3687,969.980,33.65,0.875,1.107,-0.54,3,0
3712,969.970,33.69,0.962,1.066,-0.67,3,0
3737,969.950,33.72,1.134,1.067,-0.58,3,0
3762,969.980,33.74,0.875,1.015,-0.76,3,0
3787,970.020,33.77,0.528,0.897,-1.22,3,0
3812,969.980,33.79,0.875,0.869,-1.21,3,0
3837,969.990,33.81,0.787,0.828,-1.26,3,0
3862,970.000,33.83,0.703,0.777,-1.33,3,0
3887,970.010,33.84,0.616,0.719,-1.43,3,0
3912,970.010,33.86,0.616,0.670,-1.48,3,0
3937,970.020,33.87,0.528,0.614,-1.54,3,0
3962,969.980,33.88,0.875,0.629,-1.37,3,0
3987,970.040,33.90,0.357,0.553,-1.50,1,0
4012,969.990,33.91,0.787,0.562,-1.36,1,0
4037,970.020,33.91,0.528,0.528,-1.36,1,0
4062,970.030,33.92,0.444,0.486,-1.38,1,0
4087,970.020,33.93,0.528,0.463,-1.35,1,0
4112,969.990,33.94,0.787,0.483,-1.22,1,0
4137,970.030,33.95,0.444,0.451,-1.22,1,0
4162,970.000,33.95,0.703,0.460,-1.13,1,0
4187,970.030,33.96,0.444,0.434,-1.12,1,0
4212,970.030,33.96,0.444,0.411,-1.11,1,0
4237,970.030,33.97,0.444,0.390,-1.10,1,0
4262,970.060,33.98,0.185,0.341,-1.14,1,0
4287,970.050,33.98,0.270,0.307,-1.15,1,0
4312,970.020,33.98,0.528,0.308,-1.10,1,0
4337,970.000,33.99,0.703,0.328,-1.01,1,0
4362,970.020,33.99,0.528,0.328,-0.96,1,0
4387,970.070,34.00,0.098,0.282,-1.00,1,0
4412,970.030,34.00,0.444,0.276,-0.97,1,0
4437,970.060,34.00,0.185,0.245,-0.98,1,0
4462,970.030,34.00,0.444,0.243,-0.94,1,0
4487,970.040,34.01,0.357,0.233,-0.92,1,0
4512,970.050,34.01,0.270,0.216,-0.91,1,0
4537,970.020,34.01,0.528,0.224,-0.87,1,0
4562,970.070,34.02,0.098,0.193,-0.88,1,0
4587,970.020,34.02,0.528,0.203,-0.84,1,0
4612,970.030,34.02,0.444,0.205,-0.81,1,0
4637,970.030,34.02,0.444,0.209,-0.77,1,0
4662,970.050,34.02,0.270,0.198,-0.76,1,0
4687,970.070,34.03,0.098,0.171,-0.77,1,0
