# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.617
# build=Aug  2 2026 23:49:12
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
3402,969.550,37.62,0.581,0.495,0.00,1,0
3427,969.560,37.68,0.497,0.496,0.00,1,0
3452,969.580,37.72,0.322,0.450,-0.08,1,0
3477,969.530,37.76,0.756,0.519,0.12,1,0
3502,969.590,37.80,0.238,0.461,-0.11,1,0
3527,969.580,37.84,0.322,0.430,-0.24,1,0
3552,969.600,37.87,0.151,0.367,-0.51,1,0
3577,969.600,37.90,0.151,0.311,-0.71,1,0
3602,969.590,37.92,0.238,0.282,-0.77,1,0
3627,969.620,37.95,-0.021,0.203,-1.05,1,0
3652,969.620,37.97,-0.021,0.135,-1.23,1,0
3677,969.650,37.99,-0.280,0.025,-1.57,1,0
3702,969.630,38.01,-0.108,-0.033,-1.65,1,0
3727,969.610,38.02,0.066,-0.047,-1.54,1,0
3752,969.630,38.04,-0.108,-0.090,-1.56,1,0
3777,969.670,38.05,-0.452,-0.189,-1.76,1,0
3802,969.620,38.06,-0.021,-0.195,-1.64,1,0
3827,969.640,38.08,-0.196,-0.229,-1.62,1,0
3852,969.680,38.09,-0.539,-0.315,-1.75,1,0
3877,969.630,38.10,-0.108,-0.318,-1.64,1,0
3902,969.680,38.10,-0.539,-0.387,-1.71,1,0
3927,969.620,38.11,-0.021,-0.367,-1.55,1,0
3952,969.640,38.12,-0.196,-0.375,-1.47,1,0
3977,969.660,38.13,-0.367,-0.405,-1.46,0,0
4002,969.630,38.13,-0.108,-0.395,-1.35,0,0
4027,969.660,38.14,-0.367,-0.420,-1.33,0,0
4052,969.690,38.15,-0.626,-0.476,-1.38,0,0
4077,969.660,38.15,-0.367,-0.492,-1.34,0,0
4102,969.640,38.16,-0.196,-0.485,-1.26,0,0
4127,969.630,38.16,-0.108,-0.468,-1.16,0,0
4152,969.650,38.16,-0.280,-0.471,-1.11,0,0
4177,969.640,38.17,-0.196,-0.465,-1.05,0,0
4202,969.630,38.17,-0.108,-0.449,-0.97,0,0
4227,969.670,38.18,-0.452,-0.471,-0.97,0,0
4252,969.640,38.18,-0.196,-0.459,-0.91,0,0
4277,969.640,38.18,-0.196,-0.438,-0.84,0,0
4302,969.650,38.19,-0.280,-0.422,-0.78,0,0
4327,969.620,38.19,-0.021,-0.307,-0.57,0,0
4352,969.650,38.19,-0.280,-0.304,-0.54,0,0
4377,969.660,38.19,-0.367,-0.339,-0.58,0,0
4402,969.660,38.20,-0.367,-0.359,-0.58,0,0
4427,969.640,38.20,-0.196,-0.299,-0.47,0,0
4452,969.650,38.20,-0.280,-0.298,-0.45,0,0
4477,969.670,38.20,-0.452,-0.358,-0.53,0,0
4502,969.680,38.20,-0.539,-0.417,-0.62,0,0
4527,969.630,38.21,-0.108,-0.348,-0.44,0,0
4552,969.660,38.21,-0.367,-0.361,-0.45,0,0
4577,969.680,38.21,-0.539,-0.407,-0.53,0,0
4602,969.660,38.21,-0.367,-0.410,-0.51,0,0
4627,969.640,38.21,-0.196,-0.382,-0.39,0,0
4652,969.700,38.21,-0.711,-0.447,-0.55,0,0
4677,969.650,38.22,-0.280,-0.430,-0.46,0,0
4702,969.670,38.22,-0.452,-0.444,-0.47,0,0
4727,969.670,38.22,-0.452,-0.455,-0.46,0,0
4752,969.660,38.22,-0.367,-0.451,-0.42,0,0
4777,969.670,38.22,-0.452,-0.460,-0.42,0,0
4802,969.700,38.22,-0.711,-0.506,-0.52,0,0
4827,969.660,38.23,-0.367,-0.497,-0.46,0,0
4852,969.680,38.23,-0.539,-0.513,-0.47,0,0
4877,969.680,38.23,-0.539,-0.526,-0.47,0,0
4902,969.690,38.23,-0.626,-0.550,-0.50,0,0
4927,969.650,38.23,-0.280,-0.525,-0.41,0,0
4952,969.680,38.23,-0.539,-0.536,-0.41,0,0
4977,969.710,38.23,-0.798,-0.578,-0.49,0,0
