# altimeter jump log
# mode=BENCH sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=0.050 sigma_meas=0.250 gate=2.00 inflate=500
# zones bounds=0.15,0.80,1.20,1.50,4.50 hyst_urgent=0.07 hyst_relax=0.07 dwell_urgent=300 dwell_relax=300
# qnh=1013.25 ground_p=969.735
# build=Aug  3 2026 00:27:36
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase
4732,969.890,33.56,-1.334,-1.537,-0.70,0,0
4757,969.910,33.57,-1.509,-1.550,-0.70,0,0
4782,969.900,33.57,-1.422,-1.552,-0.68,0,0
4807,969.860,33.57,-1.078,-1.487,-0.58,0,0
4832,969.870,33.58,-1.163,-1.407,-0.48,0,0
4857,969.900,33.58,-1.422,-1.420,-0.48,0,0
4882,969.870,33.58,-1.163,-1.305,-0.33,0,0
4907,969.870,33.58,-1.163,-1.233,-0.24,0,0
4932,969.890,33.59,-1.334,-1.289,-0.30,0,0
4957,969.900,33.59,-1.422,-1.354,-0.38,0,0
4982,969.900,33.59,-1.422,-1.386,-0.41,0,0
5007,969.910,33.59,-1.509,-1.430,-0.47,0,0
5032,969.880,33.60,-1.250,-1.388,-0.36,0,0
5057,969.890,33.60,-1.334,-1.380,-0.32,0,0
5082,969.950,33.60,-1.852,-1.495,-0.60,0,0
5107,969.900,33.60,-1.422,-1.492,-0.55,0,0
5132,969.930,33.61,-1.681,-1.540,-0.66,0,0
5157,969.880,33.61,-1.250,-1.499,-0.47,0,0
5182,969.880,33.61,-1.250,-1.463,-0.31,0,0
5207,969.900,33.61,-1.422,-1.462,-0.28,0,0
5232,969.930,33.62,-1.681,-1.506,-0.40,0,0
5257,969.910,33.62,-1.509,-1.515,-0.40,0,0
5282,969.920,33.62,-1.593,-1.536,-0.44,0,0
5307,969.880,33.62,-1.250,-1.498,-0.28,0,0
5332,969.890,33.63,-1.334,-1.478,-0.20,0,0
5357,969.890,33.63,-1.334,-1.459,-0.13,0,0
5382,969.900,33.63,-1.422,-1.456,-0.11,0,0
5407,969.870,33.63,-1.163,-1.414,0.02,0,0
5432,969.910,33.63,-1.509,-1.427,-0.02,0,0
5457,969.920,33.64,-1.593,-1.452,-0.08,0,0
5482,969.920,33.64,-1.593,-1.474,-0.13,0,0
5507,969.890,33.64,-1.334,-1.457,-0.08,0,0
5532,969.890,33.64,-1.334,-1.443,-0.04,0,0
5557,969.910,33.64,-1.509,-1.452,-0.06,0,0
5582,969.900,33.65,-1.422,-1.450,-0.05,0,0
5607,969.890,33.65,-1.334,-1.436,-0.02,0,0
5632,969.890,33.65,-1.334,-1.425,0.00,0,0
5657,969.910,33.65,-1.509,-1.435,-0.02,0,0
5682,969.920,33.65,-1.593,-1.453,-0.05,0,0
5707,969.900,33.66,-1.422,-1.451,-0.05,0,0
5732,969.950,33.66,-1.852,-1.496,-0.13,0,0
5757,969.900,33.66,-1.422,-1.491,-0.11,0,0
5782,969.910,33.66,-1.509,-1.495,-0.12,0,0
5807,969.900,33.66,-1.422,-1.490,-0.10,0,0
5832,969.880,33.67,-1.250,-1.469,-0.06,0,0
5857,969.910,33.67,-1.509,-1.474,-0.07,0,0
5882,969.910,33.67,-1.509,-1.479,-0.07,0,0
5907,969.890,33.67,-1.334,-1.467,-0.05,0,0
5932,969.850,33.67,-0.991,-1.424,0.01,0,0
5957,969.870,33.68,-1.163,-1.400,0.05,0,0
5982,969.900,33.68,-1.422,-1.401,0.04,0,0
6007,969.920,33.68,-1.593,-1.417,0.02,0,0
6032,969.890,33.68,-1.334,-1.409,0.03,0,0
6057,969.880,33.68,-1.250,-1.395,0.05,0,0
6082,969.880,33.68,-1.250,-1.382,0.06,0,0
6107,969.940,33.68,-1.768,-1.412,0.02,0,0
6132,969.890,33.69,-1.334,-1.405,0.03,0,0
6157,969.910,33.69,-1.509,-1.412,0.02,0,0
6182,969.890,33.69,-1.334,-1.406,0.03,0,0
6207,969.890,33.69,-1.334,-1.400,0.04,0,0
6232,969.890,33.70,-1.334,-1.394,0.04,0,0
6257,969.860,33.70,-1.078,-1.371,0.07,0,0
6282,969.920,33.70,-1.593,-1.385,0.05,0,0
6307,969.890,33.70,-1.334,-1.380,0.05,0,0
6332,969.880,33.70,-1.250,-1.370,0.06,0,0
6357,969.910,33.71,-1.509,-1.378,0.05,0,0
6382,969.880,33.71,-1.250,-1.368,0.06,0,0
6407,969.890,33.71,-1.334,-1.365,0.06,0,0
6432,969.870,33.71,-1.163,-1.350,0.08,0,0
6457,969.870,33.71,-1.163,-1.337,0.09,0,0
6482,969.910,33.72,-1.509,-1.345,0.08,0,0
6507,969.910,33.72,-1.509,-1.353,0.07,0,0
6532,969.890,33.72,-1.334,-1.351,0.07,0,0
6557,969.900,33.72,-1.422,-1.353,0.06,0,0
6582,969.920,33.72,-1.593,-1.366,0.05,0,0
6607,969.890,33.72,-1.334,-1.363,0.05,0,0
6632,969.850,33.73,-0.991,-1.340,0.07,0,0
6657,969.910,33.73,-1.509,-1.348,0.06,0,0
6682,969.920,33.73,-1.593,-1.360,0.05,0,0
6707,969.860,33.73,-1.078,-1.344,0.06,0,0
6732,969.910,33.74,-1.509,-1.351,0.06,0,0
6757,969.880,33.73,-1.250,-1.344,0.06,0,0
6782,969.930,33.74,-1.681,-1.361,0.05,0,0
6807,969.880,33.74,-1.250,-1.354,0.05,0,0
6832,969.920,33.74,-1.593,-1.365,0.04,0,0
6857,969.900,33.74,-1.422,-1.367,0.04,0,0
6882,969.930,33.75,-1.681,-1.381,0.03,0,0
6907,969.900,33.75,-1.422,-1.383,0.03,0,0
6932,969.890,33.75,-1.334,-1.380,0.03,0,0
6957,969.890,33.75,-1.334,-1.377,0.03,0,0
6982,969.900,33.75,-1.422,-1.378,0.03,0,0
7007,969.880,33.75,-1.250,-1.372,0.03,0,0
7032,969.880,33.76,-1.250,-1.365,0.04,0,0
7057,969.920,33.76,-1.593,-1.375,0.03,0,0
7082,969.940,33.76,-1.768,-1.392,0.02,0,0
7107,969.860,33.76,-1.078,-1.378,0.03,0,0
7132,969.900,33.76,-1.422,-1.379,0.02,0,0
7157,969.930,33.77,-1.681,-1.392,0.01,0,0
7182,969.910,33.77,-1.509,-1.396,0.01,0,0
7207,969.870,33.77,-1.163,-1.386,0.02,0,0
7232,969.910,33.77,-1.509,-1.391,0.01,0,0
7257,969.870,33.77,-1.163,-1.381,0.02,0,0
7282,969.900,33.77,-1.422,-1.382,0.02,0,0
7307,969.910,33.78,-1.509,-1.387,0.02,0,0
7332,969.890,33.78,-1.334,-1.384,0.02,0,0
7357,969.930,33.78,-1.681,-1.396,0.01,0,0
7382,969.880,33.78,-1.250,-1.390,0.01,0,0
7407,969.900,33.78,-1.422,-1.391,0.01,0,0
7432,969.890,33.79,-1.334,-1.388,0.01,0,0
7457,969.890,33.79,-1.334,-1.386,0.02,0,0
7482,969.900,33.79,-1.422,-1.387,0.01,0,0
7507,969.910,33.79,-1.509,-1.391,0.01,0,0
7532,969.900,33.79,-1.422,-1.392,0.01,0,0
7557,969.870,33.79,-1.163,-1.383,0.02,0,0
7582,969.920,33.80,-1.593,-1.390,0.01,0,0
7607,969.910,33.80,-1.509,-1.395,0.01,0,0
7632,969.880,33.80,-1.250,-1.389,0.01,0,0
7657,969.910,33.80,-1.509,-1.393,0.01,0,0
7682,969.930,33.80,-1.681,-1.403,0.00,0,0
7707,969.880,33.80,-1.250,-1.398,0.01,0,0
7732,969.920,33.81,-1.593,-1.404,0.00,0,0
7757,969.900,33.81,-1.422,-1.405,0.00,0,0
7782,969.900,33.81,-1.422,-1.405,0.00,0,0
7807,969.890,33.81,-1.334,-1.403,0.00,0,0
7832,969.900,33.81,-1.422,-1.403,0.00,0,0
7857,969.870,33.81,-1.163,-1.395,0.01,0,0
7882,969.910,33.82,-1.509,-1.399,0.01,0,0
7907,969.880,33.82,-1.250,-1.394,0.01,0,0
7932,969.880,33.82,-1.250,-1.389,0.01,0,0
7957,969.900,33.82,-1.422,-1.389,0.01,0,0
7982,969.920,33.82,-1.593,-1.396,0.01,0,0
8007,969.920,33.82,-1.593,-1.402,0.00,0,0
8032,969.850,33.83,-0.991,-1.389,0.01,0,0
8057,969.920,33.83,-1.593,-1.395,0.01,0,0
8082,969.880,33.83,-1.250,-1.390,0.01,0,0
8107,969.910,33.83,-1.509,-1.394,0.01,0,0
8132,969.900,33.83,-1.422,-1.394,0.01,0,0
8157,969.900,33.83,-1.422,-1.395,0.01,0,0
8182,969.880,33.83,-1.250,-1.390,0.01,0,0
8207,969.890,33.84,-1.334,-1.389,0.01,0,0
8232,969.890,33.84,-1.334,-1.387,0.01,0,0
8257,969.910,33.84,-1.509,-1.390,0.01,0,0
8282,969.880,33.84,-1.250,-1.386,0.01,0,0
8307,969.870,33.84,-1.163,-1.379,0.01,0,0
8332,969.930,33.84,-1.681,-1.387,0.01,0,0
8357,969.920,33.85,-1.593,-1.393,0.01,0,0
8382,969.890,33.85,-1.334,-1.391,0.01,0,0
8407,969.890,33.85,-1.334,-1.389,0.01,0,0
8432,969.890,33.85,-1.334,-1.388,0.01,0,0
8457,969.880,33.85,-1.250,-1.383,0.01,0,0
8482,969.930,33.85,-1.681,-1.392,0.01,0,0
8507,969.890,33.86,-1.334,-1.390,0.01,0,0
8532,969.910,33.86,-1.509,-1.393,0.01,0,0
8557,969.910,33.86,-1.509,-1.396,0.01,0,0
8582,969.900,33.86,-1.422,-1.397,0.00,0,0
8607,969.920,33.86,-1.593,-1.402,0.00,0,0
8632,969.880,33.86,-1.250,-1.398,0.00,0,0
8657,969.880,33.86,-1.250,-1.394,0.01,0,0
8682,969.920,33.87,-1.593,-1.399,0.00,0,0
8707,969.920,33.87,-1.593,-1.404,0.00,0,0
8732,969.880,33.87,-1.250,-1.400,0.00,0,0
8757,969.930,33.87,-1.681,-1.407,0.00,0,0
8782,969.890,33.87,-1.334,-1.405,0.00,0,0
8807,969.900,33.88,-1.422,-1.406,0.00,0,0
8832,969.890,33.87,-1.334,-1.404,0.00,0,0
8857,969.900,33.88,-1.422,-1.404,0.00,0,0
8882,969.910,33.88,-1.509,-1.407,0.00,0,0
8907,969.900,33.88,-1.422,-1.407,0.00,0,0
8932,969.900,33.88,-1.422,-1.407,0.00,0,0
8957,969.900,33.88,-1.422,-1.408,-0.00,0,0
8982,969.900,33.88,-1.422,-1.408,-0.00,0,0
9007,969.890,33.89,-1.334,-1.406,0.00,0,0
9032,969.870,33.89,-1.163,-1.400,0.00,0,0
9057,969.920,33.89,-1.593,-1.405,0.00,0,0
9082,969.900,33.89,-1.422,-1.405,0.00,0,0
9107,969.890,33.89,-1.334,-1.404,0.00,0,0
9132,969.890,33.89,-1.334,-1.402,0.00,0,0
9157,969.900,33.89,-1.422,-1.402,0.00,0,0
9182,969.900,33.90,-1.422,-1.403,0.00,0,0
9207,969.880,33.90,-1.250,-1.399,0.00,0,0
9232,969.900,33.90,-1.422,-1.400,0.00,0,0
9257,969.870,33.90,-1.163,-1.394,0.01,0,0
9282,969.890,33.90,-1.334,-1.392,0.01,0,0
9307,969.900,33.90,-1.422,-1.393,0.01,0,0
9332,969.940,33.91,-1.768,-1.401,0.00,0,0
9357,969.900,33.91,-1.422,-1.402,0.00,0,0
9382,969.900,33.91,-1.422,-1.402,0.00,0,0
9407,969.880,33.91,-1.250,-1.399,0.00,0,0
9432,969.900,33.91,-1.422,-1.399,0.00,0,0
9457,969.910,33.92,-1.509,-1.402,0.00,0,0
9482,969.910,33.92,-1.509,-1.404,0.00,0,0
9507,969.900,33.92,-1.422,-1.404,0.00,0,0
9532,969.860,33.92,-1.078,-1.397,0.00,0,0
9557,969.920,33.92,-1.593,-1.401,0.00,0,0
9582,969.900,33.92,-1.422,-1.402,0.00,0,0
9607,969.870,33.93,-1.163,-1.396,0.00,0,0
9632,969.910,33.93,-1.509,-1.399,0.00,0,0
9657,969.880,33.93,-1.250,-1.395,0.00,0,0
9682,969.890,33.93,-1.334,-1.394,0.00,0,0
9707,969.930,33.93,-1.681,-1.400,0.00,0,0
9732,969.880,33.93,-1.250,-1.397,0.00,0,0
9757,969.900,33.94,-1.422,-1.397,0.00,0,0
9782,969.900,33.93,-1.422,-1.398,0.00,0,0
9807,969.890,33.94,-1.334,-1.396,0.00,0,0
9832,969.890,33.94,-1.334,-1.395,0.00,0,0
9857,969.900,33.94,-1.422,-1.395,0.00,0,0
9882,969.880,33.94,-1.250,-1.392,0.00,0,0
9907,969.890,33.94,-1.334,-1.391,0.01,0,0
9932,969.920,33.94,-1.593,-1.395,0.00,0,0
9957,969.910,33.95,-1.509,-1.397,0.00,0,0
9982,969.890,33.95,-1.334,-1.396,0.00,0,0
10007,969.930,33.95,-1.681,-1.402,0.00,0,0
10032,969.880,33.95,-1.250,-1.399,0.00,0,0
10057,969.920,33.95,-1.593,-1.402,0.00,0,0
10082,969.920,33.95,-1.593,-1.406,-0.00,0,0
10107,969.930,33.96,-1.681,-1.412,-0.00,0,0
10132,969.900,33.96,-1.422,-1.412,-0.00,0,0
10157,969.890,33.96,-1.334,-1.411,-0.00,0,0
10182,969.920,33.96,-1.593,-1.414,-0.00,0,0
10207,969.870,33.96,-1.163,-1.409,-0.00,0,0
10232,969.890,33.97,-1.334,-1.408,-0.00,0,0
13648,969.750,33.49,1.535,1.489,1.03,0,0
13673,969.790,33.55,1.192,1.353,0.92,0,0
13698,969.790,33.60,1.192,1.313,0.88,0,0
13723,969.750,33.64,1.535,1.387,0.91,0,0
13748,969.790,33.68,1.192,1.363,0.88,0,0
13773,969.810,33.72,1.020,1.319,0.83,0,0
13798,969.810,33.76,1.020,1.289,0.78,0,0
13823,969.820,33.79,0.933,1.255,0.74,0,0
13848,969.800,33.82,1.104,1.251,0.72,0,0
13873,969.830,33.84,0.846,1.219,0.67,0,0
13898,969.820,33.86,0.933,1.202,0.63,0,0
13923,969.880,33.89,0.415,1.104,0.51,0,0
13948,969.860,33.91,0.587,0.989,0.37,2,0
13973,969.860,33.93,0.587,0.831,0.18,2,0
13998,969.840,33.94,0.761,0.796,0.13,2,0
14023,969.840,33.96,0.761,0.777,0.09,2,0
14048,969.900,33.97,0.243,0.420,-0.59,2,0
14073,969.800,33.98,1.104,0.793,0.57,2,0
14098,969.850,33.99,0.674,0.736,0.24,2,0
14123,969.860,34.01,0.587,0.655,-0.33,2,0
14148,969.880,34.01,0.415,0.504,-1.52,2,0
14173,969.830,34.02,0.846,0.672,0.49,2,0
14198,969.890,34.03,0.330,0.475,-1.63,2,0
14223,969.860,34.04,0.587,0.518,-0.79,2,0
14248,969.870,34.05,0.502,0.500,-0.77,2,0
14273,969.830,34.06,0.846,0.643,0.69,2,0
14298,969.880,34.06,0.415,0.560,-0.13,2,0
14323,969.890,34.07,0.330,0.472,-0.78,2,0
14348,969.920,34.07,0.071,0.290,-1.89,2,0
14373,969.860,34.08,0.587,0.371,-1.08,2,0
14398,969.830,34.08,0.846,0.512,-0.10,2,0
14423,969.890,34.09,0.330,0.454,-0.40,1,0
14448,969.910,34.09,0.156,0.362,-0.81,1,0
14473,969.890,34.10,0.330,0.339,-0.83,1,0
14498,969.890,34.10,0.330,0.321,-0.81,1,0
14523,969.910,34.11,0.156,0.266,-0.96,1,0
14548,969.900,34.11,0.243,0.242,-0.96,1,0
14573,969.890,34.12,0.330,0.242,-0.87,1,0
14598,969.890,34.12,0.330,0.243,-0.79,1,0
14623,969.920,34.12,0.071,0.194,-0.89,1,0
14648,969.910,34.13,0.156,0.169,-0.90,1,0
14673,969.890,34.13,0.330,0.179,-0.80,1,0
14698,969.910,34.13,0.156,0.159,-0.80,1,0
14723,969.880,34.14,0.415,0.184,-0.67,1,0
14748,969.880,34.14,0.415,0.207,-0.57,1,0
14773,969.900,34.14,0.243,0.200,-0.55,1,0
14798,969.900,34.14,0.243,0.195,-0.53,1,0
14823,969.900,34.15,0.243,0.190,-0.51,1,0
14848,969.850,34.15,0.674,0.246,-0.35,1,0
14873,969.910,34.15,0.156,0.227,-0.38,1,0
14898,969.880,34.15,0.415,0.243,-0.32,1,0
14923,969.890,34.16,0.330,0.247,-0.30,1,0
14948,969.850,34.16,0.674,0.292,-0.19,1,0
14973,969.890,34.16,0.330,0.293,-0.18,1,0
14998,969.880,34.16,0.415,0.303,-0.16,1,0
15023,969.880,34.17,0.415,0.312,-0.13,1,0
15048,969.880,34.17,0.415,0.320,-0.11,1,0
15073,969.910,34.17,0.156,0.300,-0.14,1,0
15098,969.910,34.17,0.156,0.282,-0.17,1,0
15123,969.880,34.18,0.415,0.292,-0.14,1,0
15148,969.910,34.18,0.156,0.275,-0.16,1,0
15173,969.900,34.18,0.243,0.268,-0.17,1,0
15198,969.900,34.18,0.243,0.262,-0.17,1,0
15223,969.920,34.18,0.071,0.241,-0.20,1,0
15248,969.900,34.19,0.243,0.236,-0.20,1,0
15273,969.870,34.19,0.502,0.255,-0.16,1,0
15298,969.900,34.19,0.243,0.250,-0.16,1,0
15323,969.920,34.19,0.071,0.232,-0.18,1,0
15348,969.870,34.19,0.502,0.250,-0.15,1,0
15373,969.890,34.19,0.330,0.253,-0.14,1,0
15398,969.870,34.20,0.502,0.269,-0.12,1,0
15423,969.880,34.20,0.415,0.278,-0.11,1,0
15448,969.910,34.20,0.156,0.266,-0.12,1,0
15473,969.870,34.20,0.502,0.281,-0.10,1,0
15498,969.870,34.20,0.502,0.295,-0.08,1,0
15523,969.870,34.21,0.502,0.308,-0.06,1,0
15548,969.870,34.21,0.502,0.321,-0.04,1,0
15573,969.900,34.21,0.243,0.314,-0.05,1,0
15598,969.870,34.21,0.502,0.326,-0.04,1,0
15623,969.920,34.21,0.071,0.308,-0.05,1,0
15648,969.900,34.21,0.243,0.302,-0.06,1,0
15673,969.930,34.22,-0.016,0.280,-0.08,1,0
15698,969.900,34.22,0.243,0.276,-0.08,1,0
15723,969.890,34.22,0.330,0.278,-0.08,1,0
15748,969.860,34.22,0.587,0.295,-0.06,1,0
15773,969.890,34.22,0.330,0.296,-0.06,1,0
15798,969.870,34.22,0.502,0.307,-0.05,1,0
15823,969.930,34.23,-0.016,0.287,-0.06,1,0
15848,969.860,34.23,0.587,0.303,-0.05,1,0
15873,969.950,34.23,-0.188,0.273,-0.07,1,0
15898,969.900,34.23,0.243,0.270,-0.07,1,0
15923,969.880,34.23,0.415,0.276,-0.07,1,0
15948,969.880,34.23,0.415,0.282,-0.06,1,0
15973,969.900,34.23,0.243,0.279,-0.06,1,0
15998,969.920,34.24,0.071,0.266,-0.07,1,0
16023,969.860,34.24,0.587,0.282,-0.06,1,0
16048,969.870,34.24,0.502,0.292,-0.05,1,0
16073,969.890,34.24,0.330,0.293,-0.05,1,0
16098,969.890,34.24,0.330,0.294,-0.04,1,0
16123,969.870,34.24,0.502,0.303,-0.04,1,0
16148,969.900,34.25,0.243,0.299,-0.04,1,0
16173,969.940,34.25,-0.103,0.278,-0.05,1,0
16198,969.880,34.25,0.415,0.284,-0.05,1,0
16223,969.920,34.25,0.071,0.272,-0.06,1,0
16248,969.850,34.25,0.674,0.290,-0.04,1,0
16273,969.910,34.25,0.156,0.283,-0.05,1,0
16298,969.920,34.25,0.071,0.272,-0.05,1,0
16323,969.890,34.26,0.330,0.273,-0.05,1,0
16348,969.890,34.26,0.330,0.275,-0.05,1,0
16373,969.900,34.26,0.243,0.272,-0.05,1,0
16398,969.920,34.26,0.071,0.262,-0.06,1,0
16423,969.900,34.26,0.243,0.260,-0.06,1,0
16448,969.900,34.26,0.243,0.258,-0.06,1,0
16473,969.870,34.27,0.502,0.267,-0.05,1,0
16498,969.910,34.27,0.156,0.261,-0.05,1,0
16523,969.910,34.27,0.156,0.255,-0.06,1,0
16548,969.920,34.27,0.071,0.246,-0.06,1,0
16573,969.880,34.27,0.415,0.252,-0.06,1,0
16598,969.920,34.27,0.071,0.243,-0.06,1,0
16623,969.910,34.28,0.156,0.238,-0.06,1,0
16648,969.880,34.28,0.415,0.244,-0.06,1,0
16673,969.910,34.28,0.156,0.239,-0.06,1,0
16698,969.910,34.28,0.156,0.234,-0.06,1,0
16723,969.910,34.28,0.156,0.229,-0.06,1,0
16748,969.920,34.28,0.071,0.222,-0.07,1,0
16773,969.860,34.28,0.587,0.234,-0.06,1,0
16798,969.950,34.28,-0.188,0.217,-0.07,1,0
16823,969.890,34.29,0.330,0.219,-0.07,1,0
16848,969.900,34.29,0.243,0.218,-0.07,1,0
16873,969.890,34.29,0.330,0.221,-0.06,1,0
16898,969.890,34.29,0.330,0.223,-0.06,1,0
16923,969.900,34.29,0.243,0.223,-0.06,1,0
16948,969.890,34.29,0.330,0.225,-0.06,1,0
16973,969.880,34.29,0.415,0.230,-0.06,1,0
16998,969.900,34.30,0.243,0.230,-0.06,1,0
17023,969.890,34.30,0.330,0.232,-0.05,1,0
17048,969.880,34.30,0.415,0.237,-0.05,1,0
17073,969.910,34.30,0.156,0.233,-0.05,1,0
17098,969.910,34.30,0.156,0.229,-0.05,1,0
17123,969.890,34.30,0.330,0.231,-0.05,1,0
17148,969.900,34.30,0.243,0.230,-0.05,1,0
17173,969.920,34.31,0.071,0.224,-0.05,1,0
17198,969.940,34.31,-0.103,0.212,-0.06,1,0
17223,969.910,34.31,0.156,0.208,-0.06,1,0
17248,969.900,34.31,0.243,0.208,-0.06,1,0
17273,969.910,34.31,0.156,0.205,-0.06,1,0
17298,969.880,34.31,0.415,0.210,-0.06,1,0
17323,969.880,34.31,0.415,0.215,-0.05,1,0
17348,969.880,34.32,0.415,0.220,-0.05,1,0
17373,969.870,34.32,0.502,0.228,-0.05,1,0
17398,969.910,34.32,0.156,0.225,-0.05,1,0
17423,969.880,34.32,0.415,0.229,-0.04,1,0
17448,969.890,34.32,0.330,0.231,-0.04,1,0
17473,969.900,34.32,0.243,0.231,-0.04,1,0
17498,969.910,34.32,0.156,0.227,-0.04,1,0
17523,969.890,34.33,0.330,0.230,-0.04,1,0
17548,969.880,34.33,0.415,0.234,-0.04,1,0
17573,969.880,34.33,0.415,0.238,-0.04,1,0
17598,969.910,34.33,0.156,0.235,-0.04,1,0
17623,969.910,34.33,0.156,0.232,-0.04,1,0
17648,969.890,34.34,0.330,0.234,-0.04,1,0
17673,969.860,34.33,0.587,0.243,-0.03,1,0
17698,969.850,34.34,0.674,0.255,-0.03,1,0
17723,969.900,34.34,0.243,0.254,-0.03,1,0
17748,969.910,34.34,0.156,0.250,-0.03,1,0
17773,969.890,34.34,0.330,0.252,-0.03,1,0
17798,969.900,34.34,0.243,0.251,-0.03,1,0
17823,969.880,34.34,0.415,0.255,-0.03,1,0
17848,969.930,34.35,-0.016,0.246,-0.03,1,0
17873,969.880,34.34,0.415,0.250,-0.03,1,0
17898,969.890,34.35,0.330,0.252,-0.03,1,0
17923,969.900,34.35,0.243,0.251,-0.03,1,0
17948,969.910,34.35,0.156,0.248,-0.03,1,0
17973,969.880,34.35,0.415,0.252,-0.03,1,0
17998,969.880,34.35,0.415,0.255,-0.02,1,0
18023,969.940,34.35,-0.103,0.245,-0.03,1,0
18048,969.900,34.36,0.243,0.245,-0.03,1,0
18073,969.880,34.35,0.415,0.248,-0.03,1,0
18098,969.880,34.36,0.415,0.252,-0.02,1,0
18123,969.920,34.36,0.071,0.247,-0.03,1,0
18148,969.910,34.36,0.156,0.244,-0.03,1,0
18173,969.890,34.36,0.330,0.245,-0.03,1,0
18198,969.920,34.36,0.071,0.240,-0.03,1,0
18223,969.860,34.36,0.587,0.248,-0.02,1,0
18248,969.900,34.36,0.243,0.248,-0.02,1,0
18273,969.920,34.37,0.071,0.243,-0.03,1,0
18298,969.900,34.37,0.243,0.242,-0.03,1,0
18323,969.910,34.37,0.156,0.239,-0.03,1,0
18348,969.900,34.37,0.243,0.239,-0.03,1,0
18373,969.900,34.37,0.243,0.238,-0.03,1,0
18398,969.900,34.37,0.243,0.238,-0.03,1,0
18423,969.900,34.37,0.243,0.237,-0.03,1,0
18448,969.890,34.38,0.330,0.239,-0.03,1,0
18473,969.940,34.38,-0.103,0.230,-0.03,1,0
18498,969.910,34.38,0.156,0.227,-0.03,1,0
18523,969.890,34.38,0.330,0.229,-0.03,1,0
18548,969.910,34.38,0.156,0.227,-0.03,1,0
18573,969.910,34.38,0.156,0.224,-0.03,1,0
18598,969.890,34.38,0.330,0.226,-0.03,1,0
18623,969.900,34.38,0.243,0.226,-0.03,1,0
18648,969.910,34.39,0.156,0.223,-0.03,1,0
18673,969.940,34.39,-0.103,0.215,-0.03,1,0
18698,969.880,34.39,0.415,0.219,-0.03,1,0
