# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=995.434
# started=2026-08-15 14:53:55
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
1030195,744.590,28.94,2374.481,2375.468,2.83,4,2,995.434
1030220,744.500,28.94,2375.443,2375.511,2.79,4,2,995.434
1030245,744.550,28.94,2374.909,2375.439,2.74,4,2,995.434
1030270,744.580,28.94,2374.589,2375.216,2.66,4,2,995.434
1030295,744.500,28.94,2375.443,2375.323,2.59,4,2,995.434
1030320,744.430,28.94,2376.193,2375.613,2.54,4,2,995.434
1030345,744.390,28.94,2376.619,2375.899,2.49,4,2,995.434
1030370,744.520,28.94,2375.231,2375.806,2.44,4,2,995.434
1030395,744.590,28.94,2374.481,2375.511,2.37,4,2,995.434
1030420,744.500,28.94,2375.443,2375.519,2.32,4,2,995.434
1030445,744.470,28.94,2375.765,2375.610,2.28,4,2,995.434
1030470,744.510,28.94,2375.337,2375.569,2.23,4,2,995.434
1030495,744.590,28.94,2374.481,2375.226,2.15,4,2,995.434
1030520,744.650,28.94,2373.842,2374.538,2.03,4,2,995.434
1030545,744.520,28.94,2375.231,2374.878,1.94,4,2,995.434
1030570,744.490,28.94,2375.551,2375.161,1.85,4,2,995.434
1030595,744.630,28.94,2374.056,2374.638,1.72,4,2,995.434
1030620,744.560,28.94,2374.803,2374.698,1.60,4,2,995.434
1030645,744.430,28.94,2376.193,2375.252,1.53,4,2,995.434
1030670,744.390,28.94,2376.619,2375.751,1.49,4,2,995.434
1030695,744.430,28.94,2376.193,2375.973,1.46,4,2,995.434
1030720,744.520,28.94,2375.231,2375.847,1.42,4,2,995.434
1030745,744.450,28.94,2375.979,2375.952,1.40,4,2,995.434
1030770,744.290,28.94,2377.689,2376.504,1.42,4,2,995.434
1030795,744.350,28.94,2377.047,2376.767,1.45,4,2,995.434
1030820,744.520,28.94,2375.231,2376.505,1.45,4,2,995.434
1030845,744.500,28.94,2375.443,2376.334,1.43,4,2,995.434
1030870,744.400,28.94,2376.513,2376.441,1.43,4,2,995.434
1030895,744.340,28.94,2377.152,2376.672,1.43,4,2,995.434
1030920,744.400,28.94,2376.513,2376.718,1.42,4,2,995.434
1030945,744.510,28.94,2375.337,2376.510,1.39,4,2,995.434
1030970,744.320,28.94,2377.366,2376.736,1.39,4,2,995.434
1030995,744.250,28.94,2378.114,2377.067,1.41,4,2,995.434
1031020,744.280,28.94,2377.794,2377.283,1.44,4,2,995.434
1031045,744.410,28.94,2376.405,2377.221,1.45,4,2,995.434
1031070,744.430,28.94,2376.193,2377.130,1.47,4,2,995.434
1031095,744.220,28.94,2378.437,2377.416,1.51,4,2,995.434
1031120,744.130,28.94,2379.398,2377.811,1.58,4,2,995.434
1031145,744.290,28.94,2377.689,2377.893,1.63,4,2,995.434
1031170,744.320,28.94,2377.366,2377.915,1.69,4,2,995.434
1031195,744.220,28.94,2378.437,2378.085,1.77,4,2,995.434
1031220,744.120,28.94,2379.504,2378.380,1.86,4,2,995.434
1031245,744.210,28.94,2378.542,2378.513,1.95,4,2,995.434
1031270,744.350,28.94,2377.047,2378.431,2.03,4,2,995.434
1031295,744.370,28.94,2376.833,2378.326,2.10,4,2,995.434
1031320,744.230,28.94,2378.328,2378.416,2.17,4,2,995.434
1031345,744.140,28.94,2379.290,2378.612,2.25,4,2,995.434
1031370,744.360,28.94,2376.941,2378.510,2.30,4,2,995.434
1031395,744.350,28.94,2377.047,2378.416,2.35,4,2,995.434
1031420,744.150,28.94,2379.184,2378.583,2.42,4,2,995.434
1031445,744.090,28.94,2379.826,2378.808,2.50,4,2,995.434
1031470,744.160,28.94,2379.079,2378.925,2.58,4,2,995.434
1031495,744.310,28.94,2377.475,2378.854,2.65,4,2,995.434
1031520,744.270,28.94,2377.900,2378.829,2.72,4,2,995.434
1031545,743.990,28.94,2380.894,2379.128,2.80,4,2,995.434
1031570,744.120,28.94,2379.504,2379.252,2.89,4,2,995.434
1031595,744.260,28.94,2378.009,2379.211,2.96,4,2,995.434
1031620,744.230,28.94,2378.328,2379.203,3.03,4,2,995.434
1031645,744.080,28.94,2379.932,2379.352,3.11,4,2,995.434
1031670,744.030,28.94,2380.466,2379.540,3.19,4,2,995.434
1031695,744.140,28.94,2379.290,2379.600,3.26,4,2,995.434
1031720,744.230,28.94,2378.328,2379.566,3.32,4,2,995.434
1031745,744.000,28.94,2380.788,2379.756,3.39,4,2,995.434
1031770,743.910,28.94,2381.750,2380.017,3.46,4,2,995.434
1031795,744.090,28.94,2379.826,2380.090,3.51,4,2,995.434
1031820,744.240,28.94,2378.223,2380.013,3.55,4,2,995.434
1031845,744.130,28.94,2379.398,2380.041,3.60,4,2,995.434
1031870,743.970,28.94,2381.108,2380.214,3.67,4,2,995.434
1031895,743.970,28.94,2381.108,2380.372,3.74,4,2,995.434
1031920,744.190,28.94,2378.756,2380.320,3.77,4,2,995.434
1031945,744.220,28.94,2378.437,2380.218,3.79,4,2,995.434
1031970,744.050,28.94,2380.254,2380.292,3.81,4,2,995.434
1031995,744.040,28.94,2380.360,2380.371,3.82,4,2,995.434
1032020,744.140,28.94,2379.290,2380.286,3.80,4,2,995.434
1032045,744.210,28.94,2378.542,2379.817,3.68,4,2,995.434
1032070,744.160,28.94,2379.079,2379.470,3.56,4,2,995.434
1032095,743.860,28.94,2382.284,2380.488,3.51,4,2,995.434
1032120,744.000,28.94,2380.788,2380.628,3.43,4,2,995.434
1032145,744.190,28.94,2378.756,2380.027,3.29,4,2,995.434
1032170,744.110,28.94,2379.613,2379.879,3.18,4,2,995.434
1032195,743.940,28.94,2381.430,2380.403,3.11,4,2,995.434
1032220,743.900,28.94,2381.856,2380.837,3.09,4,2,995.434
1032245,744.020,28.94,2380.574,2380.844,3.04,4,2,995.434
1032270,744.140,28.94,2379.290,2380.577,2.97,4,2,995.434
1032295,744.040,28.94,2380.360,2380.578,2.93,4,2,995.434
1032320,743.870,28.94,2382.178,2380.929,2.92,4,2,995.434
1032345,743.920,28.94,2381.642,2381.125,2.90,4,2,995.434
1032370,743.990,28.94,2380.894,2381.155,2.85,4,2,995.434
1032395,744.030,28.94,2380.466,2381.101,2.80,4,2,995.434
1032420,743.980,28.94,2381.002,2381.142,2.76,4,2,995.434
1032445,743.840,28.94,2382.498,2381.429,2.73,4,2,995.434
1032470,743.820,28.94,2382.712,2381.715,2.70,4,2,995.434
1032495,744.020,28.94,2380.574,2381.614,2.66,4,2,995.434
1032520,744.030,28.94,2380.466,2381.503,2.63,4,2,995.434
1032545,743.880,28.94,2382.070,2381.652,2.61,4,2,995.434
1032570,743.840,28.94,2382.498,2381.847,2.59,4,2,995.434
1032595,743.910,28.94,2381.750,2381.905,2.55,4,2,995.434
1032620,743.990,28.94,2380.894,2381.829,2.53,4,2,995.434
1032645,743.790,28.94,2383.031,2382.066,2.53,4,2,995.434
1032670,743.710,28.94,2383.888,2382.390,2.55,4,2,995.434
1032695,743.740,28.94,2383.568,2382.635,2.58,4,2,995.434
1032720,743.910,28.94,2381.750,2382.611,2.60,4,2,995.434
1032745,743.890,28.94,2381.964,2382.614,2.64,4,2,995.434
1032770,743.750,28.94,2383.460,2382.803,2.69,4,2,995.434
1032795,743.880,28.94,2382.070,2382.799,2.72,4,2,995.434
1032820,743.980,28.94,2381.002,2382.665,2.73,4,2,995.434
1032845,743.940,28.94,2381.430,2382.593,2.73,4,2,995.434
1032870,743.760,28.94,2383.354,2382.745,2.75,4,2,995.434
1032895,743.700,28.94,2383.993,2382.955,2.76,4,2,995.434
1032920,743.810,28.93,2382.818,2383.016,2.77,4,2,995.434
1032945,743.880,28.93,2382.070,2382.988,2.77,4,2,995.434
1032970,743.800,28.94,2382.926,2383.049,2.78,4,2,995.434
1032995,743.690,28.94,2384.102,2383.228,2.80,4,2,995.434
1033020,743.750,28.94,2383.460,2383.325,2.81,4,2,995.434
1033045,743.900,28.94,2381.856,2383.253,2.81,4,2,995.434
1033070,743.730,28.93,2383.674,2383.363,2.82,4,2,995.434
1033095,743.540,28.93,2385.706,2383.661,2.85,4,2,995.434
1033120,743.540,28.93,2385.706,2383.935,2.89,4,2,995.434
1033145,743.660,28.93,2384.421,2384.066,2.93,4,2,995.434
1033170,743.790,28.94,2383.031,2384.057,2.96,4,2,995.434
1033195,743.600,28.94,2385.063,2384.233,3.01,4,2,995.434
1033220,743.510,28.93,2386.028,2384.486,3.07,4,2,995.434
1033245,743.540,28.93,2385.706,2384.736,3.13,4,2,995.434
1033270,743.740,28.93,2383.568,2384.683,3.19,4,2,995.434
1033295,743.660,28.93,2384.421,2384.738,3.26,4,2,995.434
1033320,743.420,28.94,2386.990,2385.197,3.35,4,2,995.434
1033345,743.530,28.93,2385.811,2385.427,3.44,4,2,995.434
1033370,743.790,28.94,2383.031,2385.036,3.50,4,2,995.434
1033395,743.710,28.93,2383.888,2384.910,3.55,4,2,995.434
1033420,743.460,28.94,2386.562,2385.253,3.63,4,2,995.434
1033445,743.410,28.94,2387.095,2385.638,3.71,4,2,995.434
1033470,743.610,28.93,2384.958,2385.629,3.78,4,2,995.434
1033495,743.730,28.93,2383.674,2385.444,3.82,4,2,995.434
1033520,743.610,28.94,2384.958,2385.460,3.86,4,2,995.434
1033545,743.440,28.93,2386.776,2385.708,3.91,4,2,995.434
1033570,743.510,28.94,2386.028,2385.830,3.91,4,2,995.434
1033596,743.600,28.93,2385.063,2385.831,3.92,4,2,995.434
1033620,743.660,28.93,2384.421,2385.750,3.90,4,2,995.434
1033645,743.530,28.93,2385.811,2385.836,3.93,4,2,995.434
1033670,743.440,28.93,2386.776,2386.013,3.91,4,2,995.434
1033695,743.640,28.93,2384.635,2385.948,3.87,4,2,995.434
1033720,743.670,28.93,2384.316,2385.854,3.84,4,2,995.434
1033745,743.590,28.93,2385.172,2385.852,3.83,4,2,995.434
1033770,743.450,28.93,2386.667,2385.998,3.82,4,2,995.434
1033795,743.480,28.93,2386.348,2386.100,3.79,4,2,995.434
1033820,743.710,28.93,2383.888,2385.878,3.73,4,2,995.434
1033845,743.700,28.93,2383.993,2385.407,3.65,4,2,995.434
1033870,743.590,28.93,2385.172,2385.326,3.58,4,2,995.434
1033895,743.420,28.93,2386.990,2385.967,3.53,4,2,995.434
1033920,743.470,28.93,2386.453,2386.152,3.48,4,2,995.434
1033945,743.650,28.93,2384.530,2385.603,3.39,4,2,995.434
1033970,743.520,28.93,2385.920,2385.743,3.32,4,2,995.434
1033995,743.330,28.93,2387.952,2386.418,3.30,4,2,995.434
1034020,743.350,28.93,2387.738,2386.809,3.29,4,2,995.434
1034045,743.520,28.93,2385.920,2386.687,3.26,4,2,995.434
1034070,743.550,28.93,2385.600,2386.533,3.21,4,2,995.434
1034095,743.290,28.93,2388.380,2386.944,3.19,4,2,995.434
1034120,743.290,28.93,2388.380,2387.285,3.19,4,2,995.434
1034145,743.400,28.93,2387.204,2387.361,3.17,4,2,995.434
1034170,743.490,28.93,2386.242,2387.260,3.15,4,2,995.434
1034195,743.410,28.93,2387.095,2387.310,3.15,4,2,995.434
1034220,743.280,28.93,2388.485,2387.580,3.17,4,2,995.434
1034245,743.350,28.93,2387.738,2387.693,3.18,4,2,995.434
1034270,743.480,28.93,2386.348,2387.568,3.17,4,2,995.434
1034295,743.460,28.93,2386.562,2387.486,3.16,4,2,995.434
1034320,743.360,28.93,2387.632,2387.571,3.15,4,2,995.434
1034345,743.300,28.93,2388.274,2387.741,3.13,4,2,995.434
1034370,743.400,28.93,2387.204,2387.732,3.09,4,2,995.434
1034395,743.570,28.93,2385.386,2387.373,3.03,4,2,995.434
1034420,743.430,28.93,2386.881,2387.293,2.97,4,2,995.434
1034445,743.310,28.93,2388.166,2387.510,2.91,4,2,995.434
1034470,743.370,28.93,2387.523,2387.552,2.85,4,2,995.434
1034495,743.430,28.93,2386.881,2387.462,2.78,4,2,995.434
1034520,743.370,28.93,2387.523,2387.507,2.71,4,2,995.434
1034545,743.230,28.93,2389.022,2387.797,2.66,4,2,995.434
1034570,743.300,28.93,2388.274,2387.920,2.60,4,2,995.434
1034595,743.390,28.93,2387.310,2387.879,2.53,4,2,995.434
1034620,743.360,28.93,2387.632,2387.891,2.48,4,2,995.434
1034645,743.250,28.93,2388.808,2388.063,2.45,4,2,995.434
1034670,743.090,28.93,2390.520,2388.443,2.44,4,2,995.434
1034695,743.140,28.93,2389.986,2388.707,2.43,4,2,995.434
1034720,743.340,28.93,2387.846,2388.672,2.43,4,2,995.434
1034745,743.200,28.93,2389.342,2388.825,2.44,4,2,995.434
1034770,743.050,28.93,2390.948,2389.150,2.48,4,2,995.434
1034795,743.080,28.93,2390.626,2389.499,2.53,4,2,995.434
1034820,743.220,28.93,2389.130,2389.509,2.58,4,2,995.434
1034845,743.210,28.93,2389.236,2389.545,2.65,4,2,995.434
1034870,743.180,28.93,2389.558,2389.628,2.72,4,2,995.434
1034896,743.030,28.93,2391.162,2390.040,2.79,4,2,995.434
1034920,743.100,28.93,2390.414,2390.219,2.86,4,2,995.434
1034945,743.220,28.93,2389.130,2390.066,2.92,4,2,995.434
1034970,743.130,28.93,2390.092,2390.152,3.00,4,2,995.434
1034995,742.950,28.93,2392.018,2390.684,3.11,4,2,995.434
1035020,742.980,28.93,2391.698,2391.110,3.22,4,2,995.434
1035045,743.090,28.93,2390.520,2391.017,3.32,4,2,995.434
1035070,743.140,28.93,2389.986,2390.840,3.41,4,2,995.434
1035095,742.990,28.93,2391.590,2391.095,3.51,4,2,995.434
1035120,742.930,28.93,2392.232,2391.457,3.62,4,2,995.434
1035145,743.090,28.93,2390.520,2391.362,3.71,4,2,995.434
1035170,743.190,28.93,2389.450,2391.089,3.78,4,2,995.434
1035195,743.140,28.93,2389.986,2390.969,3.84,4,2,995.434
1035220,743.050,28.93,2390.948,2391.033,3.89,4,2,995.434
1035245,743.020,28.93,2391.268,2391.140,3.93,4,2,995.434
1035270,743.190,28.93,2389.450,2390.945,3.94,4,2,995.434
1035295,743.190,28.93,2389.450,2390.773,3.95,4,2,995.434
1035320,742.940,28.93,2392.126,2391.012,3.96,4,2,995.434
1035345,742.850,28.93,2393.088,2391.362,3.97,4,2,995.434
1035370,742.950,28.93,2392.018,2391.522,3.95,4,2,995.434
1035395,743.090,28.93,2390.520,2391.458,3.91,4,2,995.434
1035420,743.010,28.93,2391.376,2391.513,3.90,4,2,995.434
1035445,742.840,28.93,2393.194,2391.800,3.91,4,2,995.434
1035470,742.850,28.93,2393.088,2392.043,3.89,4,2,995.434
1035495,743.010,28.93,2391.376,2392.042,3.86,4,2,995.434
1035520,742.930,28.93,2392.232,2392.144,3.87,4,2,995.434
1035545,742.690,28.93,2394.801,2392.551,3.92,4,2,995.434
1035570,742.700,28.93,2394.695,2393.129,3.98,4,2,995.434
1035595,742.870,28.93,2392.874,2393.145,4.02,4,2,995.434
1035620,742.890,28.93,2392.660,2393.100,4.08,4,2,995.434
1035645,742.720,28.93,2394.481,2393.679,4.17,4,2,995.434
1035670,742.670,28.93,2395.014,2394.430,4.31,4,2,995.434
1035695,742.700,28.93,2394.695,2394.657,4.44,4,2,995.434
1035720,742.900,28.93,2392.554,2393.939,4.52,4,2,995.434
1035745,742.820,28.93,2393.408,2393.858,4.59,4,2,995.434
1035770,742.640,28.93,2395.337,2394.332,4.68,4,2,995.434
1035795,742.740,28.93,2394.267,2394.420,4.76,4,2,995.434
1035820,742.910,28.93,2392.446,2394.081,4.80,4,2,995.434
1035845,742.870,28.93,2392.874,2393.894,4.81,4,2,995.434
1035870,742.660,28.93,2395.123,2394.195,4.85,4,2,995.434
1035895,742.640,28.93,2395.337,2394.491,4.89,4,2,995.434
1035920,742.780,28.93,2393.836,2394.449,4.89,4,2,995.434
1035945,742.920,28.93,2392.338,2394.120,4.84,4,2,995.434
1035970,742.740,28.93,2394.267,2394.190,4.80,4,2,995.434
1035995,742.520,28.93,2396.621,2394.677,4.78,4,2,995.434
1036020,742.520,28.93,2396.621,2395.097,4.77,4,2,995.434
1036045,742.690,28.93,2394.801,2395.146,4.75,4,2,995.434
1036070,742.710,28.93,2394.586,2395.145,4.73,4,2,995.434
1036095,742.440,28.93,2397.477,2395.632,4.73,4,2,995.434
1036120,742.400,28.93,2397.905,2396.446,4.76,4,2,995.434
1036145,742.660,28.93,2395.123,2396.187,4.76,4,2,995.434
1036170,742.750,28.93,2394.158,2395.789,4.73,4,2,995.434
1036195,742.560,28.93,2396.193,2395.968,4.72,4,2,995.434
1036220,742.440,28.93,2397.477,2396.372,4.74,4,2,995.434
1036245,742.440,28.93,2397.477,2396.702,4.76,4,2,995.434
1036270,742.620,28.93,2395.551,2396.608,4.77,4,2,995.434
1036295,742.610,28.93,2395.656,2396.555,4.77,4,2,995.434
1036320,742.480,28.93,2397.049,2396.737,4.80,4,2,995.434
1036345,742.540,28.93,2396.407,2396.792,4.82,4,2,995.434
1036370,742.660,28.93,2395.123,2396.643,4.81,4,2,995.434
1036395,742.630,28.93,2395.443,2396.558,4.79,4,2,995.434
1036420,742.420,28.93,2397.691,2396.797,4.79,4,2,995.434
1036445,742.260,28.93,2399.406,2397.240,4.82,4,2,995.434
1036470,742.460,28.93,2397.263,2397.351,4.84,4,2,995.434
1036495,742.620,28.93,2395.551,2397.224,4.83,4,2,995.434
1036520,742.430,28.93,2397.585,2397.366,4.85,4,2,995.434
1036545,742.270,28.93,2399.298,2397.698,4.91,4,2,995.434
1036570,742.430,28.93,2397.585,2397.790,4.96,4,2,995.434
1036595,742.560,28.93,2396.193,2397.708,4.97,4,2,995.434
1036620,742.570,28.93,2396.085,2397.620,4.98,4,2,995.434
1036645,742.360,28.93,2398.333,2397.789,5.01,4,2,995.434
1036670,742.410,28.93,2397.800,2397.880,5.03,4,2,995.434
1036695,742.520,28.93,2396.621,2397.836,5.01,4,2,995.434
1036720,742.590,28.93,2395.871,2397.618,4.96,4,2,995.434
1036745,742.350,28.92,2398.442,2397.807,4.91,4,2,995.434
1036770,742.240,28.93,2399.620,2398.124,4.87,4,2,995.434
1036795,742.400,28.93,2397.905,2398.181,4.81,4,2,995.434
1036820,742.480,28.93,2397.049,2398.125,4.72,4,2,995.434
1036845,742.340,28.92,2398.547,2398.252,4.63,4,2,995.434
1036870,742.160,28.93,2400.476,2398.586,4.58,4,2,995.434
1036895,742.200,28.93,2400.048,2398.839,4.53,4,2,995.434
1036920,742.470,28.93,2397.157,2398.753,4.46,4,2,995.434
1036945,742.430,28.92,2397.585,2398.717,4.38,4,2,995.434
1036970,742.150,28.92,2400.582,2398.993,4.32,4,2,995.434
1036995,742.100,28.92,2401.118,2399.300,4.27,4,2,995.434
1037020,742.310,28.93,2398.870,2399.354,4.22,4,2,995.434
1037045,742.360,28.93,2398.333,2399.351,4.16,4,2,995.434
1037070,742.230,28.93,2399.726,2399.480,4.11,4,2,995.434
1037095,742.070,28.92,2401.441,2399.759,4.11,4,2,995.434
1037120,742.140,28.92,2400.690,2399.945,4.11,4,2,995.434
1037145,742.290,28.93,2399.084,2399.969,4.09,4,2,995.434
1037170,742.280,28.93,2399.189,2399.999,4.09,4,2,995.434
1037195,742.180,28.92,2400.262,2400.123,4.14,4,2,995.434
1037220,742.100,28.93,2401.118,2400.308,4.21,4,2,995.434
1037245,742.250,28.92,2399.512,2400.339,4.22,4,2,995.434
1037270,742.340,28.92,2398.547,2400.282,4.20,4,2,995.434
1037295,742.170,28.92,2400.368,2400.381,4.21,4,2,995.434
1037320,741.990,28.93,2402.297,2400.635,4.23,4,2,995.434
1037345,742.090,28.92,2401.227,2400.784,4.22,4,2,995.434
1037370,742.250,28.92,2399.512,2400.777,4.18,4,2,995.434
1037395,742.230,28.92,2399.726,2400.784,4.15,4,2,995.434
1037420,742.030,28.92,2401.869,2400.968,4.14,4,2,995.434
1037445,741.940,28.92,2402.833,2401.217,4.13,4,2,995.434
1037470,742.080,28.92,2401.332,2401.327,4.09,4,2,995.434
1037495,742.220,28.92,2399.834,2401.305,4.03,4,2,995.434
1037520,742.090,28.93,2401.227,2401.393,4.00,4,2,995.434
1037545,741.870,28.92,2403.583,2401.665,4.00,4,2,995.434
1037570,741.930,28.92,2402.939,2401.868,4.00,4,2,995.434
1037595,742.070,28.93,2401.441,2401.938,3.99,4,2,995.434
1037620,742.150,28.92,2400.582,2401.935,4.00,4,2,995.434
1037645,741.960,28.92,2402.619,2402.090,4.06,4,2,995.434
1037670,741.870,28.92,2403.583,2402.307,4.10,4,2,995.434
1037695,742.030,28.92,2401.869,2402.376,4.11,4,2,995.434
1037720,742.150,28.92,2400.582,2402.338,4.11,4,2,995.434
1037745,741.980,28.92,2402.405,2402.444,4.14,4,2,995.434
1037770,741.710,28.92,2405.296,2402.762,4.19,4,2,995.434
1037795,741.840,28.92,2403.903,2402.956,4.24,4,2,995.434
1037820,742.050,28.92,2401.655,2402.965,4.27,4,2,995.434
1037845,741.960,28.92,2402.619,2403.042,4.30,4,2,995.434
1037870,741.710,28.92,2405.296,2403.319,4.34,4,2,995.434
1037895,741.710,28.92,2405.296,2403.666,4.38,4,2,995.434
1037920,741.860,28.92,2403.689,2403.778,4.41,4,2,995.434
1037945,741.960,28.92,2402.619,2403.713,4.43,4,2,995.434
1037970,741.760,28.92,2404.762,2403.963,4.48,4,2,995.434
1037995,741.690,28.92,2405.512,2404.390,4.55,4,2,995.434
1038020,741.880,28.92,2403.475,2404.329,4.60,4,2,995.434
1038045,742.020,28.92,2401.977,2404.040,4.62,4,2,995.434
1038070,741.800,28.92,2404.334,2404.179,4.66,4,2,995.434
1038095,741.640,28.92,2406.049,2404.544,4.71,4,2,995.434
1038120,741.790,28.92,2404.440,2404.636,4.75,4,2,995.434
1038145,741.910,28.92,2403.156,2404.552,4.77,4,2,995.434
1038170,741.880,28.92,2403.475,2404.519,4.78,4,2,995.434
1038195,741.660,28.92,2405.835,2404.769,4.79,4,2,995.434
1038220,741.640,28.92,2406.049,2405.017,4.81,4,2,995.434
1038245,741.800,28.92,2404.334,2405.044,4.79,4,2,995.434
1038270,741.780,28.92,2404.548,2405.093,4.78,4,2,995.434
1038295,741.670,28.92,2405.727,2405.262,4.78,4,2,995.434
1038320,741.560,28.92,2406.905,2405.535,4.79,4,2,995.434
1038345,741.640,28.92,2406.049,2405.697,4.79,4,2,995.434
1038370,741.830,28.92,2404.012,2405.638,4.78,4,2,995.434
1038395,741.730,28.92,2405.084,2405.687,4.77,4,2,995.434
1038420,741.500,28.92,2407.547,2405.969,4.79,4,2,995.434
1038445,741.510,28.92,2407.441,2406.222,4.80,4,2,995.434
1038470,741.730,28.92,2405.084,2406.225,4.80,4,2,995.434
1038495,741.780,28.92,2404.548,2406.175,4.79,4,2,995.434
1038520,741.540,28.92,2407.119,2406.367,4.80,4,2,995.434
1038545,741.410,28.92,2408.514,2406.671,4.82,4,2,995.434
1038570,741.590,28.92,2406.583,2406.774,4.83,4,2,995.434
1038595,741.780,28.92,2404.548,2406.686,4.82,4,2,995.434
1038620,741.720,28.92,2405.190,2406.654,4.82,4,2,995.434
1038645,741.530,28.92,2407.227,2406.803,4.83,4,2,995.434
1038670,741.510,28.92,2407.441,2406.962,4.83,4,2,995.434
1038695,741.600,28.92,2406.477,2407.019,4.82,4,2,995.434
1038720,741.690,28.92,2405.512,2406.989,4.80,4,2,995.434
1038745,741.540,28.92,2407.119,2407.094,4.79,4,2,995.434
1038770,741.330,28.92,2409.370,2407.385,4.79,4,2,995.434
1038795,741.550,28.92,2407.013,2407.456,4.77,4,2,995.434
1038820,741.600,28.92,2406.477,2407.472,4.74,4,2,995.434
1038845,741.390,28.92,2408.728,2407.675,4.72,4,2,995.434
1038870,741.250,28.92,2410.229,2407.991,4.73,4,2,995.434
1038895,741.340,28.92,2409.262,2408.208,4.73,4,2,995.434
1038920,741.560,28.92,2406.905,2408.211,4.71,4,2,995.434
1038945,741.600,28.92,2406.477,2408.175,4.69,4,2,995.434
1038970,741.390,28.92,2408.728,2408.323,4.68,4,2,995.434
1038995,741.250,28.92,2410.229,2408.584,4.68,4,2,995.434
1039020,741.450,28.92,2408.083,2408.650,4.66,4,2,995.434
1039045,741.610,28.92,2406.369,2408.573,4.63,4,2,995.434
1039070,741.370,28.92,2408.942,2408.704,4.62,4,2,995.434
1039095,741.230,28.92,2410.443,2408.942,4.61,4,2,995.434
1039120,741.250,28.92,2410.229,2409.154,4.61,4,2,995.434
1039145,741.420,28.92,2408.406,2409.201,4.59,4,2,995.434
1039170,741.490,28.92,2407.655,2409.185,4.57,4,2,995.434
1039195,741.200,28.92,2410.765,2409.413,4.57,4,2,995.434
1039220,741.110,28.92,2411.730,2409.701,4.57,4,2,995.434
1039245,741.310,28.92,2409.584,2409.806,4.56,4,2,995.434
1039270,741.420,28.92,2408.406,2409.808,4.54,4,2,995.434
1039295,741.230,28.92,2410.443,2409.966,4.54,4,2,995.434
1039320,741.110,28.92,2411.730,2410.211,4.55,4,2,995.434
1039345,741.180,28.92,2410.979,2410.386,4.55,4,2,995.434
1039370,741.370,28.92,2408.942,2410.389,4.55,4,2,995.434
1039395,741.420,28.92,2408.406,2410.346,4.54,4,2,995.434
1039420,741.180,28.92,2410.979,2410.500,4.55,4,2,995.434
1039445,741.080,28.92,2412.050,2410.728,4.57,4,2,995.434
1039470,741.280,28.92,2409.907,2410.775,4.58,4,2,995.434
1039495,741.380,28.92,2408.834,2410.734,4.58,4,2,995.434
1039520,741.220,28.92,2410.551,2410.821,4.60,4,2,995.434
1039545,741.090,28.92,2411.944,2411.009,4.62,4,2,995.434
1039570,741.120,28.92,2411.622,2411.162,4.61,4,2,995.434
1039595,741.320,28.92,2409.479,2411.138,4.60,4,2,995.434
1039620,741.260,28.92,2410.121,2411.160,4.60,4,2,995.434
1039645,740.990,28.92,2413.017,2411.400,4.60,4,2,995.434
1039670,740.910,28.92,2413.875,2411.695,4.60,4,2,995.434
1039695,741.140,28.92,2411.407,2411.782,4.59,4,2,995.434
1039720,741.090,28.92,2411.944,2411.901,4.59,4,2,995.434
1039745,740.950,28.92,2413.445,2412.127,4.61,4,2,995.434
1039770,740.930,28.92,2413.659,2412.358,4.62,4,2,995.434
1039795,740.960,28.92,2413.339,2412.559,4.64,4,2,995.434
1039820,741.180,28.92,2410.979,2412.537,4.65,4,2,995.434
1039845,741.130,28.92,2411.516,2412.561,4.67,4,2,995.434
1039870,740.920,28.92,2413.767,2412.773,4.69,4,2,995.434
1039895,740.890,28.92,2414.089,2412.997,4.71,4,2,995.434
1039920,741.030,28.92,2412.586,2413.079,4.72,4,2,995.434
1039945,741.200,28.92,2410.765,2413.000,4.73,4,2,995.434
1039970,741.030,28.92,2412.586,2413.073,4.75,4,2,995.434
1039995,740.810,28.92,2414.948,2413.332,4.77,4,2,995.434
1040020,740.970,28.92,2413.231,2413.437,4.77,4,2,995.434
1040045,741.080,28.92,2412.050,2413.433,4.78,4,2,995.434
1040070,741.020,28.92,2412.694,2413.479,4.79,4,2,995.434
1040095,740.920,28.92,2413.767,2413.605,4.80,4,2,995.434
1040120,740.840,28.91,2414.626,2413.793,4.80,4,2,995.434
1040145,740.980,28.92,2413.122,2413.847,4.79,4,2,995.434
1040170,741.120,28.92,2411.622,2413.774,4.77,4,2,995.434
1040195,740.920,28.92,2413.767,2413.871,4.76,4,2,995.434
1040220,740.820,28.91,2414.840,2414.044,4.74,4,2,995.434
1040245,740.820,28.92,2414.840,2414.206,4.71,4,2,995.434
1040270,740.930,28.91,2413.659,2414.267,4.68,4,2,995.434
